Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00252863089966913,3.79575037615259e-05,0.000596177118277251,0.150254920295588,0.00202048306855215,0.238653474372788,0.262954899408948,1.19082730346905,0.0951334231696093,0.00645220897495114,0.00489648110165833,0.0147022848247678,1.49361319089623,0.192007453631709,0.00112662777370333,0.000436746393096926,0.00545303075971518,0.000104051008469821,0.0159187574562781,0.301985660953122,0,0,0,0,0,4.92554817319858e-19,1.21775444014503e-18,0.235781528222476,1.68562064452794,1.453782202878,0.00314711084225548,0.000474703896858452,0.386036448518064
0,0.00335412791160872,0.0105121291910437,0.00047892616447571,0.212758785817027,0.00373479376299293,0.26634189229489,0.237490157446271,1.31611567503659,0.0600053440560491,0.0214327916355784,0.0100633524336566,0,1.75863309302067,0.138551639776115,0.00240092896134926,0.000804715377790994,0.00705655990183855,0.000184965780921766,0.00831893290832061,0.331452498222566,0,0,0,0,1.10888468239113e-18,0,5.59942504170383e-19,0.28144707714075,1.89718473279678,1.55360583248286,0.00613572272434219,0.0113168445688347,0.494205862957778
8.73509917535338e-05,0.00242417542300248,0.000250037718765418,0.000240694360599489,0.185973143800286,0.00273944680554539,0.233191002887578,0.356344249681381,1.16749897386647,0.0612900770532171,1.53893028957586e-09,0.00240463593762074,0.0688881587793278,1.52075242326078,0.205690930335329,0.00170813619757651,0.0106815084941241,0.00598552584836461,0.000145053415500062,0.00283963297020907,0.19443953794351,0,0,0,0,6.07598435021518e-17,2.25992281552956e-17,0,0.225471050055514,1.72644335359611,1.52384322354785,0.0044475830031219,0.0109315462128895,0.411444193855801
7.95505021731206e-05,0.0062092974672186,0.0177342670175986,0.000126259802213661,0.168167224350929,0.00153164304258698,0.315753824510456,0.393456337559473,1.28730382780864,0.0452143490193636,4.77206978490454e-09,0.00883089319179561,0.0330655743328877,1.55010714613621,0.143901651618584,0.00704184461267248,0.00763974581338978,0.00302726201995075,0.000174019102470858,0.0111519431521408,0.247086696092038,0,0,0,0,3.48715600986011e-19,0,1.25221511557625e-18,0.223553170347883,1.69400879775479,1.68076016536812,0.00857348765525946,0.0253740128309884,0.391720394698812
0,0.00808547271777571,0.000132648270884378,0.000532092103099899,0.237448206459713,0.00141355398464331,0.212315672189169,0.262802661088603,1.13425687804557,0.137162298830241,0.00437245554656533,0.00533572092165511,0,1.67405766930581,0.200549164855624,0.000407691345432161,0.000645549844056392,0.00535353646807194,0.000243416995642779,0.00369817611043173,0.362083092008334,0.00381864335082143,0,0,0.000673099201854091,1.24263054176263e-18,0,0,0.248253817973323,1.87460683416143,1.39705953913418,0.00182124533007548,0.00077819811494077,0.485702024433036
0.00283084925987202,1.0690717265234e-06,0.000404267662426812,4.76747850180653e-05,0.0990714496643873,0.00135621586602786,0.365645771709841,0.511252711775249,1.55697604860464,0,3.20970210627326e-07,0.00824202414524052,0.0872976704606529,1.66165661433624,0.0975160534612238,0.000348607239848904,0.0197368100986693,0.0048297591315895,0.000421179552467895,0.0068808558119807,0.239973962724587,0,0,0,0,4.4030168573414e-18,3.82026824881664e-18,3.98376836144766e-18,0.216965735477821,1.75917266779746,2.06822876037989,0.00170482310587676,0.0201410777610961,0.316037185142208
0.000249092646695315,0.000151103017147718,2.09309994396766e-06,0.000395453951841849,0.120981981386093,0.00164990549590727,0.337580262276663,0.438637374749188,1.30186040242607,0.0422188896398663,0.0363644319064485,0.00915703295932349,0.0511636754694142,1.52018847096874,0.0827162074049727,0.000716117693975437,0.00012831743606612,0.00403625670424983,7.48103135206519e-05,0.0886696500275582,0.267527409176615,0,0,0,0,0,3.49615426139162e-18,0,0.235820147935669,1.60290467837371,1.74049777717526,0.00236602318988271,0.000130410536010087,0.356802129321762
6.41378114967063e-05,0.00376284998526863,0.000400924272942546,0.000100814637172955,0.213504998719181,0.00684773448023596,0.312694357262749,0.435228822046273,1.66868143780288,0.0467554939663424,5.6420469219602e-07,0.00258886160880016,0.11324954500181,1.76895864077959,0.178291818940665,0.00541873085750727,0.000671036741284477,0.0468738317170736,0.000196941814007928,0.0027138172406101,0.313523394671812,0,0,0.0101175172736076,0,0,5.38794747264735e-18,0,0.282342147344093,1.94725045972026,2.10391025984916,0.0122664653377432,0.00107196101422702,0.495847146063274
0.00324384632874504,1.34248597556257e-06,0.000326800102001783,0,0.176271162111045,0.00235118484659293,0.42700516186437,0.477030647199344,1.54806829384375,0.00280264455146244,8.72286808699316e-08,0,0.0870244489857377,1.49807694092499,0.117851912314139,0.00131117392454872,0.000423525374503599,0.00553336703233715,0.000178887409994215,0.00581518877992242,0.228760959132509,0,0,0,0,6.13311427187609e-19,0,1.26071120126353e-18,0.244068171098788,1.61592885323913,2.0250989410431,0.00366235877114165,0.000750325476505381,0.420339333209833
0.000891369223501808,0.00172817454572966,0.000298904826104428,2.64631377424341e-05,0.149154557320668,0.00348868439888994,0.260333383673946,0.325093519517925,1.14825124370208,0.0546027147219683,0.0308139015580809,0.0290960129795465,0.0590384535459558,1.46159999839562,0.102428367213815,0.00253916000680735,0.000491055168096413,0.0051369891206012,0.000300207171949978,0.00551326975404621,0.314945364160936,0,0,0,0,0,1.89835713325972e-18,0,0.245480866175246,1.56402836560943,1.47334476322,0.00602784440569729,0.000789959994200841,0.394635423495913
0.0145497865863091,0.000650864251219616,0.000577666948724488,0,0.116487862323713,0.00332290137271484,0.307130785942664,0.420556097194816,1.27236005512299,0.0177350017176759,1.49384675116602e-08,0.0036187653311268,0.139091856926405,1.2836228116704,0.0843941400292421,0.00215561944437608,0.010564308731967,0.00184272053681046,0.000144534604331035,0.015981219859356,0.215473774818319,0,0,0,0,0,0,0,0.245729494720644,1.36801695169964,1.69291615231781,0.00547852081709092,0.0111419756806915,0.362217357044358
0.00245761492570727,0.00330269440295895,0.000526046400095741,0,0.0706357201979862,0.00300445533429433,0.387388568921906,0.539329799042782,1.5877151512527,0,5.98954018416948e-08,0.0353374976382209,0.205004689356924,1.75851951312074,0.133757072293186,0.00192161819346128,0.000412623335315933,0.0691593114451924,6.23263166614504e-05,0.00167597345701183,0.234237421967022,0,0,0,0,0,0,0,0.291728226258951,1.89227658541392,2.12704495029548,0.00492607352775561,0.000938669735411674,0.362363946456937
0.00578912696248996,0.00215243226464982,0.000420043036802003,0,0.104878039066284,0.00448702317903963,0.357373805241533,0.484266668169946,1.62713265249693,0,5.67423502407468e-08,0.0359324435949836,0.385234638365609,1.63229064915271,0.113918660825929,0.0031833535126124,0.0379551529468857,0.00500908131004937,0.000706354551165185,0.0154302393574855,0.278212114261416,0,0,0.0236853798508325,0,0,1.90913548311526e-17,2.12415422417762e-17,0.293423306234149,1.74620930997864,2.11139932066688,0.00767037669165204,0.0383751959836877,0.398301345300433
0.000569061474498897,0.00286574559790586,8.00770624719543e-05,1.20589968331134e-05,0.189632145842915,0.00292947677341621,0.313117695415893,0.361362982986332,1.28836236709687,0.0026826477833166,0.0155671402020509,0.0101919345490706,0.272415359126127,1.28854217436947,0.120610393824051,0.0363402403691702,0.000188095921684264,0.00434041282309853,5.5852061076299e-05,0.00246503597294413,0.225533988422306,0,0,0,0,0,4.5802918474277e-18,2.4452120606146e-18,0.224984563235318,1.40915256819352,1.6497253500832,0.0392697171425864,0.000268172984156218,0.414616709078233
