Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.000409988968572158,0.00101053887691641,0.000364767977177549,0.0787901992344912,0.00410190566512205,0.19665641686175,0.647420769231715,0.895715354795979,8.09976431385025e-08,0.0254309003889419,0,0.00192858043740758,0.00188086356879052,0,0.00115094701284537,0.0144144792047937,0.00019787903572787,0.0138587122056451,7.53391424267886e-05,0,0,0,0,0,1.05793031188738e-18,0,0.234839600298954,0.00380944400619811,1.54313612402769,0.00410190566512205,0.00216148588976178,0.313629799533445
0,6.56462922974695e-05,0.00181165300475847,0.000401277670254538,0.103667033737177,0.001410261975313,0.344826529539871,0.666711607751635,0.808742563403876,0,0.0220228875477214,0.0328527420364074,0,0,0,0.00184249676260662,0.0216575219400392,0.000625554557955657,0.0074071904311922,0.000187476152081175,0.00118793910136973,0.000139267263574295,0.000613829336369427,0.00646568457226185,0,4.90778345881919e-19,4.98569691699055e-19,0.238419148355859,0,1.47545417115551,0.001410261975313,0.00365414976736509,0.342086182093036
0,0.00782631012131796,0.00150155129862494,0,0.0773705401157937,0,0.217988768409144,0.50528418500562,0.663077325300994,6.03528841252399e-09,0.0179824488394661,0,0.000867606436613101,0.0177873800919637,0,0.000859186045846859,0.0170937150730437,0.000699765059750788,0.0029765705178618,0.00247513612663027,0,5.18314239640158e-05,0,0,0,2.63126889731668e-18,5.75236191481044e-19,0.226636017365098,0.0186549865285768,1.16836151030661,0,0.00236073734447179,0.304006557480891
0,0.00334768465718487,0.00407293479197988,0,0.0816924024861767,0.00916764069401063,0.00349300450322541,0.619804198500599,0.97480322041989,9.53895913364534e-08,0.0262047892889204,0.0484373991810283,0.0016995902037908,0,0.00253854253945691,0.0013673118050125,0.011127390861262,0.00037137819100036,0.0101602828187635,0.00136970143660968,0,0,0,0,0,0,0,0.239669726008815,0.0016995902037908,1.59460741892049,0.0117061832334675,0.00544024659699238,0.321362128494992
0,0.00972202323507425,0.000963742069175579,0.00574079708639503,0.0872362562357722,0.000331839995172609,0.470921821994391,0.742279697813566,0.876373095698617,6.90186974675849e-09,0.0166949832629719,0,0.000117052426094808,0.0302820466280321,0,0.00128254465613446,0.0118025572984894,0.000619868744760424,0.00970949152266014,0.00487966543614834,0,0,0,0,3.68724112769064e-20,0,0,0.275074306529479,0.030399099054127,1.61865279351218,0.000331839995172609,0.00224628672531004,0.362310562765251
0,0.000915630074803972,0.00174392224172076,0,0.136618012900545,0.00197196049123037,0.15885700366269,0.718905216843699,0.93371290877162,0.0244995386284438,0.0403940151900801,0.0621654828449703,0.00117258711377188,0.0185833834922269,0.000352514389372579,0.00184332111620029,0.00559814439365061,0.00117687042738521,0.00887095524590986,8.36496398021374e-05,0,0,0,0.00363998606252382,0,4.15187274445597e-18,0,0.234251377820374,0.0197559706059988,1.65261812561532,0.00232447488060295,0.00358724335792104,0.370869390720919
0,0,0,0.000978114478251759,0.0890837427952674,0.00341580531298126,0.353948331757457,0.650603271656135,0.684105821329463,4.85571618609698e-07,0.0363106364620412,0,9.78770611256346e-05,0.0507715513390222,0,0,0.00325781848400865,5.04751804136456e-05,0.00939916965132076,1.87938912334136e-06,0,0,0,0,1.49782239728351e-18,4.07797807369949e-18,1.0676973942236e-18,0.223108017098704,0.0508694284001478,1.3347090929856,0.00341580531298126,0,0.312191759893972
0.00262069360127581,0.0021190654221484,0.00132680573734626,0,0.140268344700557,0.0121066340670704,0,0.853946518214012,1.36956474550179,0,0.0500999685924029,0.0770647989642639,0,0.00190246112123994,0.00317844380600426,0,0.0152994441145714,0.00193321402163341,0.0159220783428006,9.7471904686528e-06,0.000226521876278508,0.000266335739340156,0,0,4.88859159245158e-17,2.49633525308795e-18,3.82396561652113e-17,0.230256576876383,0.00190246112123994,2.2235112637158,0.0152850778730747,0.00132680573734626,0.37052492157694
0.00024027211429938,0.00239341037931653,0.000284119021572827,0.000326885170025509,0.111324016855994,0,0.316497491183361,0.722622700527446,0.727507683292476,6.89602100671104e-07,0.0253031072701609,0.0934131963984121,0,0.0141641983358091,0,0,0.00486126742874394,0.000800376767512734,0.0128225327980792,3.88806583557938e-05,0,0,0,0,0,0,0,0.208630095378564,0.0141641983358091,1.45013038381992,0,0.000284119021572827,0.319954112234558
0.000633245711472621,0.00894921579521499,0.000119157440292374,0.000240635330064668,0.0894962799819182,0,0.366857393485726,0.607626664146277,0.610740020741915,0,0.0252876950039304,0.0256930934080923,0,0.0182150117277049,0,8.86705379197722e-06,0.00451705407034105,0.000951779175039945,0.0125698465623177,0.000443851036863936,0,0,0.0199074391521099,0.0288618704520705,4.58142508850718e-18,7.68569505162535e-18,0,0.175168175151453,0.0182150117277049,1.21836668488819,0,0.000128024494084351,0.264664455133371
