Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0.00410393599148466,0,0.000325300933852228,0.140938402807851,0.00300544093718411,0.19074206696838,0.0669931380044894,1.29122250642668,1.80397597943164e-07,0.0148124110050698,0.0032215123644715,1.48540061832496,0.148247105309081,0.00285357907000609,0,0,0.000136478182297495,0,4.76860318211267e-05,0,0,0,0,3.62856715990934e-18,0,0,1.63364772363404,1.35821564443117,0.0058590200071902,0
0,0.0048423862523896,0.000181308645704104,7.64800536001793e-05,0.118402377493633,0.00479435699740478,0.196304362005459,0.0483045102310816,1.29620146489567,0,0.0095551883696769,0.00339416452736861,1.73665544257948,0.081721282635365,0.00396750607449425,8.75492649704858e-05,0.00431541669045359,0.00238735738900258,0,7.74341480708933e-05,0,0,0,0,4.47204336171839e-18,8.20094661890489e-19,0,1.81837672521484,1.34450597512675,0.00876186307189903,0.00026885791067459
0,0.00335019442427728,0,1.02510391006016e-05,0.173084939588196,0.00271920673646169,0.108325997568851,0.0358370078270449,1.11385409504653,1.47617074868731e-07,0.00691236629999327,0,1.38180416646831,0.146747439060333,0.00251305395766854,0,0,0.000199469918473353,0,0.000138986770627382,0.00659986730367875,0,0,0,6.30926328404746e-18,4.09107351460589e-17,9.62459092075047e-18,1.52855160552864,1.14969110287358,0.00523226069413023,0
0.0014704865040099,0.00880080887706431,0,0.00147711798541109,0.209661225493611,0,0.228527466848658,0.145050482469454,1.39170667667264,0.00499944233557896,0.0105860280752311,0.0122276361896619,1.42833309419502,0.122771333575693,0.0240919164896846,0,0,0.000408622386853579,0.00144276826163362,0.078311175753536,0,0,0.00620115529888048,0.00205873558926722,3.924293739151e-19,0,0,1.55110442777071,1.5367571591421,0.0240919164896846,0
0.0343868021718199,0.0015498739592137,0,0.000107423526865085,0.190666909160607,0.00254055445070221,0.202244822454991,0.160532115178586,1.42055433932334,2.56806740735227e-08,0.00869690278590462,0,1.77080829066537,0.152684323152356,0.00226558688786619,0,0,0.000280869381072385,0,0.000541219799758107,0.00595300077000771,0.0140759535916759,0.00513425935992607,0.0112896874144264,5.17564915604506e-18,0,0,1.92349261381772,1.58108645450193,0.0048061413385684,0
0.00274118305161293,0,0,0,0.309747768214808,0.00180652875067489,0.219777879945331,0.181395177429293,1.4937889029463,2.25322861374889e-07,0.011928454962839,0.00128593793964395,1.51598962306273,0.0793103724029181,0.0013131695636013,0,0.00167166637276302,0.000511552081109177,0.00345540723182207,0.000241978395415211,0.0341725185800513,0,0.0433743198098966,0,1.96322350798889e-18,0,7.90590068584243e-18,1.59529999546565,1.67518408037559,0.00311969831427619,0
0.00176841526354429,0.000661267696179151,0.000698868045738301,0.000311989813603623,0.235535648198245,0.000964357692681359,0.2212011643588,0.133764193351854,1.30569909532055,4.48114487373535e-07,0.00699255099468581,0.00241442684329494,1.40859494386149,0.0348737460237408,0.000756467378938611,0,0,0.000175895532471986,0.00165057100267648,1.74973786565295e-05,0,0,0,0,8.37814701085239e-18,0,0,1.44346868988523,1.4394632886724,0.00172082507161997,0.000698868045738301
0.0023685378480507,0.00440068247783233,0,4.22041400540266e-05,0.369135982791589,0.00174394181697923,0.267122264151507,0.209603719409705,1.74387055735621,2.58324343335818e-07,0.0073080480011897,0.015076275158587,1.71076093043826,0.11460583652121,0.00167037409764144,0,0.000410082325826085,0.018895576480779,0.00260113720251598,1.29913747500859e-05,0,0,0,0,2.90331848990502e-19,0,0,1.82536676695947,1.95347427676591,0.00341431591462067,0
0.00199812014690876,0.0352924572747312,0,0.0192277073434216,0.244938859103009,0.00103964705299232,0.278242731826999,0.181192225381162,1.40553681995235,1.78717972752919e-07,0.00347927095117391,0.0102240890808942,1.47066759902247,0.0662035406088559,0.00112036589920334,0.0714102298584335,0,0.000244069313968796,0.00175673763183368,8.58975473296796e-06,0,0.00045727224896943,0,0.000565473796168539,2.2369641005309e-17,0,0,1.53687113963133,1.58672904533351,0.00216001295219567,0.0714102298584335
0.00100118211182107,0.000253361959558089,0,0.026959426263922,0.199709567350219,0.00328213949274965,0.19929966108135,0.109637459518715,1.22663706670651,5.94246645236556e-08,0.00764078451607891,0.039000414363746,1.36008959176471,0.0622610196386088,0.00298708658197044,0,0,0.00493608789270158,0.00172231378971535,0.00066269285286437,0.00635780268650742,0,0.0324732640930896,0,5.10552253345678e-17,0,7.14134806750378e-17,1.42235061140332,1.33627452622523,0.00626922607472009,0
0.000306817575403237,0.0571742326178822,0,0,0.192843496017499,0.00465771829857852,0.170079619335883,0.0842208192029218,1.13578393209078,6.16957998947532e-08,0.00836412378437506,0.00444483037198159,1.23360833452335,0.0509476771112232,0.00405601926387192,0,0,0.000249965845033715,0,8.5400984270364e-05,0,0,0,0,1.46256529298403e-17,0,0,1.28455601163458,1.22000475129371,0.00871373756245044,0
0.000350639189446642,0.0252268395526947,0,0,0.241525974096089,0.00522623811025361,0.165617546335574,0.130422359166161,1.43909715099878,7.97982265187578e-09,0.0085327474087214,0,1.61231151389946,0.0983238679517474,0.00515293746725992,0,0,0.000157425332824315,0,0.000826358965875299,0,0,0.0314983901202829,0,0,0,1.01012773182408e-17,1.71063538185121,1.56951951016494,0.0103791755775135,0
0.00157195101263536,2.97617977365606e-05,0,0.000239342859612363,0.283450103736609,0.00148708587390452,0.276250069917791,0.198098211096285,1.25294494051632,6.15357716493346e-07,0.00996443054788484,0.0944166250270733,1.52355318924453,0.0136405872458183,0.00130256067734106,0,0.000825131967603783,0.0994691656348963,0.0104162068712912,0.105535290200651,0,0,0,0,1.16198594161679e-16,6.36224966155923e-18,5.80155004486338e-17,1.53719377649035,1.45104315161261,0.00278964655124558,0
