Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0.0242485120741119,0.00517992500196876,0.00056880834650725,0.017063550675681,0.0669881527848484,0.00952019687418815,0.320804479519894,0.30997029545582,1.17156612301476,0.0427197632094345,1.51544834367558e-11,0.0300801376069305,0.00189857231704937,1.48237765542976,0.153981155131484,0.0132781491804744,0.000718677033438074,0.00202896508331802,0.000184454284930166,0.00252016064908717,0.237691965400145,0,0,0,0,0,0,0,1.63635881056124,1.48153641847058,0.0227983460546625,0.00128748537994532,0.304680118184993
0,0.00326785673941992,0.000913500891714188,0.00291650285220986,0.0165490900355276,0.00269223221174976,0.335407315773419,0.261681273259619,1.18189367151573,0.0294855569348752,6.08297167669183e-10,0.00839505069296223,1.09282319530685e-06,1.73686111208902,0.066477025317408,0.00110831836933975,0.000852321719466886,0.00172801182041557,0.00426599843343229,0,0.250777441289241,0.00795474229077641,0.0167450588493224,0.010255624358229,0.00869083294933936,0,3.62604908533968e-17,1.55155840346351e-17,1.80333813740643,1.44357494477534,0.0038005505810895,0.00176582261118107,0.267326531324769
3.96602648849547e-06,0.00716703863881767,0.000768031651877981,0,0.0871853013731684,0.00176777837215026,0.224374054623595,0.305055542002728,1.05053744270833,0.025218846457368,5.59331132250551e-09,0.00673238244042404,0.0567415374842007,1.47487643963412,0.103179274310759,0.00201162676428053,0.000630350802255445,0.000940107943866593,0.000138020056705308,0.00402700755709936,0.17764475934528,0.00534642757998596,0,0.0122229648740566,0,0,0,1.18266080616135e-17,1.57805571394488,1.35559298471106,0.00377940513643079,0.00139838245413343,0.264830060718448
2.76532133226971e-06,0.0144363469216605,0.000993515834864235,0.00473545208432542,0.132388201475452,0.000211260341697029,0.275661575240149,0.267885478889483,1.33660435852614,0.00364986269954385,0.00447863302189543,0.00872776417432545,0.00311764877123359,1.43111968833925,0.132442355758911,0.0015157917544488,0.00777768818668382,0.00161413026880785,0.000182401616596684,0.00235695027666227,0.219117478882763,0.000619381707741286,0,0,0,8.29463917220728e-18,8.45877211741096e-18,0,1.56356204409816,1.60448983741562,0.00172705209614582,0.00877120402154806,0.351505680358216
0,7.50397542362834e-05,0.00483652563173368,4.68741762710873e-05,0.0807851002265805,0.000486146546384705,0.36162103234534,0.396278363853712,1.17349465350816,0.071345140154526,4.98726676506221e-09,0.00899555644202493,0,1.7873944219972,0.124890765144801,0,0.00470933211829086,0.00100409118396729,0.000218934319528234,0.000781844098669665,0.24229023646023,0.00230202348640506,9.34871044334369e-05,0,0,2.14347875286698e-17,9.11712706369939e-18,0,1.912285187142,1.56977301736187,0.000486146546384705,0.00954585775002453,0.323075336686811
0.00050961616725025,0.00684372696336087,0.000888399474732746,2.88198237969979e-06,0.234602869885154,0.024576874783359,0.317839794114268,0.529382837971297,1.62686291322622,0,1.4126508337601e-07,0.0325368803387093,0.0097475239944069,1.72929759960067,0.0963510928754077,0.0109712090804643,0.00105516641304189,0.00393939926864022,0.00041131186376578,0.00546968675955238,0.266747028466208,0,0,0,0,0,0,9.04435803420136e-18,1.82564869247608,2.15624575119751,0.0355480838638233,0.00194356588777464,0.501349898351363
0.000148333017437483,0.00827533636766045,0.000289785671337148,0.00652953676293639,0.167424536177365,0.00743010478496105,0.310913080071208,0.414674047756804,1.41965538396301,0.032308220035668,6.62762395035409e-09,0.0248419352184679,0.0222397241608071,1.51568518348699,0.124091401521624,0,0.000507517248825803,0.0146253871890015,0.00011907772535228,0.00413210082666262,0.211163519269371,0,0,0.00205899203594135,0.00220365613770075,8.1248426086589e-18,0,9.73487332094556e-18,1.63977658500862,1.83432943171982,0.00743010478496105,0.000797302920162951,0.378588055446736
0.00140868941884255,0.0464708529786137,0.0123013309953846,0,0.209596972370258,0.00479264210984605,0.25283707910224,0.382652992680998,1.77675239830957,0.0601316074709806,6.92623429728465e-08,0.0273447149916889,0.0702326738497488,1.8072647832164,0.0951516255432748,0.00263019035006336,0.00105132245132,0.00322814470234943,0.000383785092126371,0.00419525417049075,0.251928041776545,0,0,0,0,0,1.36806719887624e-17,6.67875704841468e-17,1.90241640875968,2.15940539099057,0.0074228324599094,0.0133526534467046,0.461525014146803
0.00148348454409524,0.00834142602586032,0.00106377476293197,0,0.21621849622799,0.00108676101648591,0.299884730589564,0.424010602544942,1.58637065392951,0.000410051317150988,8.22567612926721e-08,0.00367716521467528,0.029747386717274,1.528568346971,0.174887191751394,0,0.0011025142746152,0.00318691322193378,0.000206759614686504,0.00642764406336095,0.234618677715864,0.0107078760863954,0,0.00157532709876838,0.000923824692743909,0,5.42921426708106e-17,0,1.70345553872239,2.01038125647446,0.00108676101648591,0.00216628903754718,0.450837173943854
0.00103212284899,0.020353091320007,0.00112408297347396,0,0.143491737724361,0.0017623108242721,0.260447593469467,0.345362905802731,1.46201333443166,0.01206344769508,7.1335031211934e-08,0.00677305206740907,0.0293470978105758,1.49829601180549,0.121978879569625,0.000567684788487513,0.00185181379827875,0.00418131833228019,0.00037197966039195,0.00607132936222645,0.256710312212995,0,0,0.010895332350179,0,0,4.13508271306258e-18,8.27737569058148e-18,1.62027489137511,1.80737624023439,0.00232999561275961,0.00297589677175271,0.400202049937356
