Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0.00717737098237593,0,0.000217061124472676,0.170315263745099,0.00713974698387639,0.275891608608598,0.736522823026231,0.898255036147198,1.05629951727279e-07,0.016448079526731,0,0,0.00715989262589229,0.00346574515894546,0,0,0,0,7.0480588875464e-05,0,0,0,0,0,0,4.82052484049537e-18,0.00715989262589229,1.63477785917343,0.0106054921428218,0
0,0.00184060313774046,0,0.000505978270539598,0.173253553384289,0.00600959102930669,0.339304354022742,0.700642313535112,0.899919619392973,0.0355946907066096,0.0136786035404677,0.0482582599633614,0,0,0.00119990370477481,0,0,0,0,4.28164697187428e-05,0,0,0,0,0,4.39697442331439e-19,2.17531131145596e-18,0,1.60056193292808,0.0072094947340815,0
0,0.0155068441124533,0,0.00162116610559934,0.169908963809,0,0.269212737143745,0.553132143814917,0.705841108063988,0,0.00856701756831852,0,0,0.0336943717741985,0,0,0,0,0,0.000126669788193268,0,0,0,0,7.20111054628576e-18,6.28857014276602e-18,1.04517440671691e-18,0.0336943717741985,1.2589732518789,0,0
0,0.00883611974835876,0,0.000253498819307765,0.186980871092658,0.0191064976593136,0.0253507344226237,0.665825657312043,1.16809325887384,3.37846610219142e-07,0.0161811985755997,0.105248876933955,3.94178590076872e-06,0.00699475994624277,0.00494227853500929,0,0,0,0,0.0152699059337758,0,0,0,0,0,1.39343726322304e-18,1.51253644012757e-18,0.00699870173214354,1.83391891618588,0.0240487761943229,0
0,0.0652991549922297,0,0,0.192902376472213,0,0.657744947949203,0.573224750562556,1.11381609184587,3.69660489094485e-07,0,0,2.88322852141894e-05,0.148715182106313,0.0048895915450798,0.00838738161369996,0,0,0,0.000145500079207451,0,0,0,0,0,9.96632532842329e-18,1.75782621609954e-18,0.148744014391527,1.68704084240842,0.0048895915450798,0.00838738161369996
0,0.00441714616618742,0,0,0.218834212364331,0.0108742676171862,0.0716002018578725,0.786585795949229,1.00320429770206,5.12130970986198e-08,0.0355994721307441,0.0686610798207078,0,0.0284505997213653,0.0458022440988135,0,0,0.000340980373442574,0,0.000286679475510311,0,0.00667861918780476,0,0.00357811019090534,0,3.59851450323329e-18,0,0.0284505997213653,1.78979009365129,0.0566765117159997,0
0,0,0,0.00156814103557375,0.234816956082315,0,0.493350718418273,0.691430687292613,0.697758888101779,0,0.05817783708098,0,0,0.228576117580783,0,0,0,0,0,0.000118018482914078,0.0289695986716301,0,0,0,0,1.05459969758865e-17,0,0.228576117580783,1.38918957539439,0,0
0.014214230401712,0.00861128748542882,0,0,0.243131464334412,0.029779712983584,6.1424163963444e-06,0.579923427377918,1.66954302665571,3.65657564346894e-12,0.0398845408877838,0.163335205359176,0,0.0116258491903101,0.0212921161241975,0,0,0.000404853193489002,0,5.44330364164947e-05,4.21842301050694e-05,0.000120124768608337,1.61112278010815e-05,0.000712602687203245,0,0,0,0.0116258491903101,2.24946645403363,0.0510718291077815,0
0.0027838957250495,0.0280772002750389,0,0,0.182701390018748,0,0.344189568565853,0.957486643088572,0.649472000991305,0,0.0151464174689986,0.164298470949007,0,0.0588771686010239,0,0,0,0,0,7.93917307497909e-05,0,0,0,0,5.62618829036145e-19,2.49825967768376e-18,0,0.0588771686010239,1.60695864407988,0,0
0.00616438178844969,0.0606029949014173,0,0,0.175304019248117,0,0.368603525002063,0.699516222848633,0.595475056153522,0,0.0296466372350878,0.127943686753389,0,0.126425982272697,0,0,0,0.00055949169423205,0,0.020143686936162,0,0,0,0,6.0351925218249e-18,1.921591895959e-18,5.83605549059601e-19,0.126425982272697,1.29499127900216,0,0
0,0.0120054583851801,0,0,0.206345372067734,0.0042776040953718,0.565261860536199,0.69652787522917,0.494880774209929,1.60774663690548e-06,0.0165139784568963,0.0118742866344886,0,0.0266890956748052,0.00331479272540747,0,0,0,0,0.00121121463899413,0,0,0,0,1.02100154901184e-17,2.7329808594346e-18,7.41202271788025e-19,0.0266890956748052,1.1914086494391,0.00759239682077928,0
0.00151789515531806,0.0138062224089165,0,0,0.200922597231705,0.016784459948793,0.181715693763792,0.793380563000335,1.0224569735511,3.62732089438496e-07,0.0311291270262236,0,0.000686584138494672,0.0419117837253405,0.0134908220863166,0,0,0,0,0.000563788965015613,0,0,0.0110064554409835,0,3.94670328533633e-18,2.12823258563703e-18,0,0.0425983678638352,1.81583753655143,0.0302752820351096,0
0,0,0,0.00224024542038026,0.20916101340188,3.60278279280282e-05,0.387458115417815,0.992586052785353,0.467929784208509,0,0.0546659599194476,4.74899636153104e-05,0,0.152256587315136,0.0165412811432818,0,0,0.00323712352487093,0.0909856241956759,7.80427623166093e-05,0,0.0113680146297205,0,0.0248925654356083,1.35425398721777e-17,0,6.04725590168969e-18,0.152256587315136,1.46051583699386,0.0165773089712099,0
0,0.0138778988794717,0,0,0.127889542922975,0.0142512270980361,0.234025397343024,0.460261824785332,0.648748935987567,2.53788859262166e-08,0.0135105587673486,0.0282848838749366,0,0.00787800671742898,0.0148605649322971,0,0,0,0,0.000249970004626571,0,0,0.00137746577982283,0.000415718291123547,0,2.79205929050582e-18,4.59864939873201e-18,0.00787800671742898,1.1090107607729,0.0291117920303332,0
5.20185315973503e-05,0,0,0.00034807489276269,0.16306894622128,0.00472262990803349,0.279916296769228,0.722588650136542,0.883623861164434,1.31490433824072e-08,0.0173756024542042,0.0157257888799486,0,0.000670989958656103,0.00522487871930696,0,0,0.00448566066627975,0,3.29263635911778e-06,0,0.000547893979909405,0,0,0,5.21448152590029e-18,1.73683658109043e-18,0.000670989958656103,1.60621251130098,0.00994750862734045,0
0,0.0173277558975236,0,0,0.199719735444183,0.0126183571318095,0.248536974816923,0.656904514297562,0.966534758123193,2.8565936255215e-07,0.00509748707309086,0,0.00164597997875665,0.00978389375195804,0.0108016922739424,0,0,0,0,0.000101727292060696,0,0,0,0,1.27484964084693e-16,1.82779345866136e-17,0,0.0114298737307147,1.62343927242075,0.0234200494057518,0
