Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0,0.00598045359226809,0,0.000856353457251759,0.186299625651344,0.00132434974914798,0.164726743310455,0.0911146968677702,1.39134409044004,0.0231659501245624,1.95036326886424e-08,0.00266229982326977,0.00769666569834071,1.52078622499431,0.190698786622683,0.00118882183890552,0,0.00773604334186764,0.0255080860026067,0.00487756444972875,4.32124507599269e-05,0,0,0,0,3.10647234155543e-18,0,0,1.711485011617,1.48245878730781,0.00251317158805351,0,0.186299625651344
0,0.0291920759219682,0.000435833412884084,0.000726617312525216,0.227542872430375,0.00424437068920513,0.18437719099849,0.045560622203956,1.57557141822334,0.0386024849138111,1.2105994012166e-08,0.00586245454104985,0.0186759752213379,1.82157785604042,0.158774986957628,0.0151929534399079,0.000514984858125032,0.00880462526451668,0.0380232948295443,0.00338302116949769,0.000109169729065635,0,0,0,0,0,0,0,1.98035284299805,1.62113204042729,0.019437324129113,0.000950818271009116,0.227542872430375
0.00187312222838292,0.00690651602536836,0.000258718946362292,0.000202082738252159,0.181821438285764,0.000241589074450429,0.164848160318114,0.194873411017218,1.21584627612256,0.0601190833323541,4.00771833905478e-09,0,0.00488204346712044,1.44861750528491,0.189673182823524,0,0.000200755828567166,0.00981733646774746,2.13709590592047e-07,0.00167389914659197,7.59486539392673e-05,0.00115974766350487,0,0.00133622307721081,0,0,0,4.68595400592255e-19,1.63829068810844,1.41071968713978,0.000241589074450429,0.000459474774929458,0.181821438285764
0.00749837839456503,0.0112043410732066,0.000599310259302611,0.00978698390613811,0.190000333549674,0,0.270397248552651,0.257114279702729,1.37406425393114,0.0421918308371461,0.00256581036787592,0.00316704328487893,0.0140082542376953,1.51696912059536,0.140832907465277,0,0.0171349808882402,0.00593845483574243,2.2311325695269e-06,0.00241359244433442,5.49537445515561e-05,0,0,0,0,6.50528178063611e-18,1.10159652337747e-17,0,1.65780202806064,1.63117853363387,0,0.0177342911475428,0.190000333549674
0,0.00369569180163593,1.0767274586222e-06,0.000782051789686666,0.197141177497637,0.00116623473288781,0.221055240071684,0.220129051779725,1.44085671246111,0.0372515952667015,7.08328962514177e-08,0.00335418789791012,0.00259450773314694,1.77990909500315,0.166299659679068,0.00096693168326996,5.75603272549489e-05,0.0228622897457275,0.0002762057531276,0.0116308179466616,0.000219752525495583,0.00118845834955528,0.00289435484103192,0,0.000317082087504343,1.29451863840863e-18,3.73018048838877e-18,0,1.94620875468222,1.66098576424084,0.00213316641615777,5.86370547135711e-05,0.197141177497637
0.0234496636221972,0.00206073243229285,0.000867757910092103,0,0.24699979579348,0.0241956867991952,0.261384896465341,0.321268355100839,1.48068786923991,0.0556674182272742,0.0231815094868504,0.000957897948426593,0,1.59246680929133,0.136748742061956,0.0138816680765048,0.00119202684405887,0.0136042948246481,0,0.00520783979166563,7.4957826152048e-06,0,0,0,0,0,0,2.3489273355964e-16,1.72921555135329,1.80195622434075,0.0380773548757001,0.00205978475415097,0.24699979579348
0.000751846723896645,0.00397829643809625,0.00368336932391389,8.77104753434532e-05,0.181380931065483,0,0.215477664286887,0.168266244942092,1.26497637028216,0.0803743453883523,0.00467867924660403,2.72836458313588e-05,0,1.43660625059318,0.0833656414733231,0.000664028597635573,0.000289835451291982,0.0100606534456226,0,0.00324470013755343,0.0193481984904927,0,0,0,0,0,9.9885795984762e-19,0,1.51997189206651,1.43324261522425,0.000664028597635573,0.00397320477520587,0.181380931065483
0.000144975832630491,0.00950786843384329,0.000532070228404937,0.0411899681870384,0.234032500992859,0,0.29806955075688,0.353178551938001,1.56124785044982,0.0493892411905352,6.39041725085625e-07,5.34216039182764e-07,0.0339498767279316,1.66177683681764,0.144105473287595,0,0.000524963133735307,0.0106579418593851,0,0.0114670636029312,8.20030981311691e-05,0.00285357175644911,0.00133779578061748,0,0,0,2.59772236441615e-18,0,1.80588231010524,1.91442640238782,0,0.00105703336214024,0.234032500992859
0.000353525942900472,0.000851727317198441,0.000423006863538314,0,0.210184978964329,0,0.355622700733467,0.367638978191958,1.4153221625662,0.1022216400529,3.43927867980384e-07,0,0.0108599299612913,1.51444970608487,0.112717125454863,0,0.000636305272715925,0.0125018174132776,0,0.00323947364615023,1.81790011967264e-05,0,0,0,0.0197015127977101,8.02800503703001e-19,3.54382450679142e-18,3.0421028191711e-18,1.62716683153973,1.78296114075816,0,0.00105931213625424,0.210184978964329
0.0154721478467934,0.00220034883939055,0.00434300896833844,0.0114287062607627,0.195077675277624,0,0.248667679511646,0.26644846891506,1.23293230645264,0.0891356952045671,2.03701015652995e-07,0,0.000137803962484332,1.4007329484702,0.0931908511042788,0,0.0487453916325376,0.0108438020112087,1.14752847837726e-07,0.00676136041189413,5.79839368372854e-05,0,0.00676412511989466,0,0,4.24846150430998e-19,2.07819894186619e-19,1.52435395306145e-18,1.49392379957448,1.4993807753677,0,0.053088400600876,0.195077675277624
