Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0,0,0.0104146446641363,0.00137285277747905,0.142688184027011,0,0.318456769258723,0.681006177937334,0.847652866417227,0.0365950150960972,7.08996382367615e-07,0.00699667907313252,0.00965200216971978,0.00853812824073599,0.0517905286734584,0,3.9717552745358e-05,0.0117847398143865,0,0.00776761941370666,2.22826796075546e-05,0,0.000626863003946415,0,0,0,0,6.34722225644981e-19,0.0603286569141944,1.52865904435456,0,0.0104543622168816,0.142688184027011
0,1.51568076386454e-05,0.0404533014016124,0.000596060456661853,0.16119586324486,0,0.432450996257,0.609043192014227,0.824451859912238,0.00297602069306595,0,0.0100141684978145,0.0881903934193918,0.0109534289780702,0,0,0.00203172795452684,0.0344986376449445,0.000201039807203787,0.0351441455867385,9.28825960440805e-05,0,0,0,0,2.55148189480964e-18,0,3.99659290967825e-18,0.0109534289780702,1.43349505192647,0,0.0424850293561392,0.16119586324486
0,0.00294537866314938,0.032541111533147,0.00605129718485123,0.137466196604061,0,0.362087389873182,0.529872124142994,0.596363626750915,0.0256446751416446,3.2747446226205e-07,0.00455311995663338,0,0.00717755727039126,0.0556126575937167,0,0,0.0107426929323877,0,0.0111526653316514,0.00023737124838415,0.00385048837064065,0,0,0,1.91911795084496e-19,9.94952148822282e-21,0,0.062790214864108,1.12623575089391,0,0.032541111533147,0.137466196604061
0,0.00456618386994587,0.00181832623147925,0,0.134208366967325,0.00190375837575648,0.197534094708388,0.644765284323071,0.88349611868505,0,6.10302747201154e-08,0.0130732836088055,0.0654518889378751,0.00717733277339333,0,0,0.000828878996734911,4.51275677133538e-05,0,0,1.6312740592204e-05,0,0,0,0,1.62467788183667e-18,0,0,0.00717733277339333,1.52826140300812,0.00190375837575648,0.00264720522821416,0.134208366967325
0,0.00824284191480707,0.00103411665205404,0.000290549735264679,0.179723400866405,0,0.585226605697459,0.658440424813747,0.852464937925612,0.0446052956168924,0,0.00190802613971805,0,0.00609081019529871,0.040716769205038,0,0.000695626736993075,0.00598150857099499,1.09391748924986e-05,0.00263102218205545,7.14491673988589e-05,0,0,0,0,8.94242000993958e-18,0,0,0.0468075794003368,1.51090536273936,0,0.00172974338904712,0.179723400866405
0.0269785131272172,0.000514623446490894,0.00902837055972057,0.000613958060505404,0.182402326059539,0.00347570680001721,0.0933516233336984,0.713579277197425,0.957274456436593,0,3.57063355822363e-07,0.0363088943168956,0.113442435401883,0.013314748427014,0.0954574148036591,0.00493139430285699,0.012969321194484,0.0495330272035383,0.00126582430853228,0.0159610698778932,0.000563661072623691,0,0,0.0119433979146981,0,2.47591114799465e-20,0,0,0.108772163230673,1.67085373363402,0.0084071011028742,0.0219976917542045,0.182402326059539
0,0,0,0.00117434991631617,0.163969039922418,0.00115652429418543,0.234491870997437,0.650231589443587,0.725260907605329,0.066483706091691,0.00470247053715196,0.0322852135744139,0,0.000687189739632785,0.0681756139775255,0,0,0.00421527237195884,4.25016664547891e-05,0.0119613668151657,1.1237970714116e-06,0,0,0,0,3.80675643722647e-18,2.31557734721902e-18,1.981774624355e-19,0.0688628037171583,1.37549249704892,0.00115652429418543,0,0.163969039922418
0.00289689246563499,0.00833475896655021,0.00114672307952958,0,0.197846458847177,0.00848101023398622,0,0.817300463184368,1.28610647580031,0.0319773530596507,0.00956140362889587,0.0442620284479364,0.0901684222711962,0.000358460168993739,0,0.00102046614868832,0,0.00159437745874218,0.00576577862601224,0.0158935329575146,0.00185840844096543,0.00503704173144312,0.00132391135710694,0.00616421030902906,0.00487762524340255,0,0,1.17239317111382e-18,0.000358460168993739,2.10340693898468,0.00950147638267453,0.00114672307952958,0.197846458847177
0,0.0236524984613341,0.000732843566703795,0,0.154477459689278,0,0.279190252286596,0.899763899590457,0.567106854332931,0.00871686453310164,0.0105772939715979,0.0444349293121572,0.135493009654473,0.0198202929199159,0,0,0,0,0.00139243878582854,0.0189402832252821,2.56177383799381e-05,0,0,0,0.00542544949203079,2.64521417145116e-19,0,5.24256289129674e-19,0.0198202929199159,1.46687075392339,0,0.000732843566703795,0.154477459689278
0,0.0167569899634511,0,0,0.131989951642008,0,0.302855107004929,0.550393392432473,0.533642094528374,0.00658353816280816,0,0.0289862278410276,0.0283047349973864,0.00754961048373455,0,0,0,0.00497184507614292,0.0106057659538951,0.0186483292901232,3.66890101992496e-06,0,0,0,0,0,9.1678866007455e-19,0,0.00754961048373455,1.08403548696085,0,0,0.131989951642008
0,0.00809842880333756,0.00106848454424921,0,0.172218754269435,0,0.512240914470459,0.586972867086196,0.421527985882623,0.0321396402639679,9.47864540644066e-07,0.0228422966799748,0.00600621363627197,0.000621372010453365,0,0,0,0,0.000513602005970977,0.0129986030049092,4.3554059756991e-08,0,0,0,0,1.99686125903093e-19,2.02130861183913e-18,4.06442662469796e-19,0.000621372010453365,1.00850085296882,0,0.00106848454424921,0.172218754269435
0.00174673832707424,0.0013729797251078,0.00141582749036471,0.000187351121644743,0.152715074632209,0.00669901179827237,0.344648695757846,0.746769532730422,0.909652585272318,0.0229397342956343,9.81822142493776e-07,0.0145861582476453,0,0.00775975745723291,0.0845206870859117,0.00639201404306576,0,0,0,0,8.41216736287339e-05,0,0,0,0,0,3.12460685527131e-16,0,0.0922804445431446,1.65642211800274,0.0130910258413381,0.00141582749036471,0.152715074632209
0,0,0,0.000765404754510058,0.170004397298695,0.00270733628214981,0.0978590165873997,0.713347124990594,0.728117633161904,0.000717005692583122,0,0.0581006571397049,0,0,0,0.00622548281547085,0,0.0113394169532199,0.00369165049606918,0.0779254217720738,1.4141114297198e-06,0.000346099198057172,0.000147579773620716,0.000195455084135454,0.000318676574144158,1.2735131108656e-18,4.28272005088681e-19,1.99895610677066e-18,0,1.4414647581525,0.00893281909762066,0,0.170004397298695
0,0,0,0.000427882564746221,0.145212116650914,0.00436949710276808,0.262003908194274,0.440959117102947,0.658012639904532,0.0573668664489977,7.62742523250255e-07,0.0127619252265783,0.0562795896838152,0.020050727817506,0.0303628344700506,0.0041390574427844,0,0.00611438164436906,0.00264811684660371,0.00300298445182254,0.00111793804145709,0.00665515114102717,0.00241901850914071,0.0037673745650639,0.00473034540989701,6.84354917427831e-18,0,8.00885619861693e-18,0.0504135622875565,1.09897175700748,0.00850855454555248,0,0.145212116650914
0,0,0.000121858208421998,0.000883839461964642,0.155738928077892,0,0.330116073302061,0.708117769962782,0.8122256428403,0.0505731452459936,0.00150340546159507,0.0185103772567087,0.0277881782675459,0.00129551102215044,0.00778489780846225,0,0,0.0119274133001997,0.000779370527771822,0.0149111156407738,2.06929902301736e-06,0.000596906247171348,0.000890784109167921,0,0,5.94001019950582e-19,0,0,0.0090804088306127,1.52034341280308,0,0.000121858208421998,0.155738928077892
0,3.78880315305283e-05,0.00103917708269071,0.000722014322988116,0.141656167557671,0.00617894116013218,0.322359865056145,0.685627529702403,0.91189220666943,0.0477144913912182,7.21777379902362e-07,0,0.0138124557080557,0.00803649389679949,0.0726744924577146,0.00586239393367434,0.00138577791681713,0.0122819652287973,0,0,0.00262774080163636,0,0,0.00022612861825187,0,1.98136852519525e-18,0,0,0.080710986354514,1.59751973637183,0.0120413350938065,0.00242495499950784,0.141656167557671
0,0,0.000433718456166465,0.000887417486281634,0.152717462187589,0,0.48101994249996,0.659989249368047,0.739636689320771,0.0556112478462385,1.62698031898574e-06,0.0139205218599245,0.00299877653130398,0.0181340295580175,0.0650999992479524,0,3.91183264946284e-05,0.00843474019426507,0.000211525076551887,0.0088446425042181,0.00032050470423704,0,0.00885382865894652,0,0,2.39612265318571e-18,0,0,0.0832340288059699,1.39962593868882,0,0.000472836782661094,0.152717462187589
0,0.0151631219788933,0.00198176081622306,0,0.141609161309866,0,0.435549069685411,0.610842720866844,0.809708559826552,0.0325963629747976,1.01330296914166e-06,0,0,0.0153832693857493,0.141043076488633,0,0,0.0206892928908203,0,0.00376847064967587,0.00120631644616105,0.00251371740048486,0.00171930718177229,0.00153238758150775,0.00322940276007395,7.73280453295754e-19,0,3.41018715035681e-19,0.156426345874382,1.4205512806934,0,0.00198176081622306,0.141609161309866
0,2.56183982299694e-05,0.0015074463331759,0.0152772120023563,0.132279292420972,0,0.268085024837351,0.614147749749418,0.786333888853336,0.0508132812205,2.52381522448245e-08,0.0033338536012535,0.0443049901186125,0.00717947262682622,0.00825749429353882,0,0.00120030386957275,0.0291577525722238,0,0.00405295212114227,0.000167408864236272,0,0,0,0,3.05594266267333e-19,6.44948794111297e-19,0,0.015436966920365,1.40048163860275,0,0.00270775020274865,0.132279292420972
0,0,0.000995098475485657,0.000875444719917336,0.145962095377122,0,0.36375696241885,0.568198498122418,0.669427066840498,0.0570095097304397,0,0.0097290670849818,0.0517528496756467,0.00617965113820739,0,0,0.000395151661880242,0.0141908531477312,0.000321260928480869,0.0150521828447298,9.79215045739366e-06,0,0,0,0,0,1.06052025377552e-18,0,0.00617965113820739,1.23762556496292,0,0.0013902501373659,0.145962095377122
