Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0.000601438089935693,0,0.00084340792272137,0.252629560782526,0.00200858522730767,0.230335690343481,0.178770835031654,1.34082502022464,0.0783936038951795,5.10473778368008e-08,0.00353476077381622,0.00782874712828312,1.51048408064891,0.18676064853777,0.00207337007390886,0,0.00688019030675386,0.000125823353036247,0.00521394201934435,0.000124111356378623,0,0.00877705834490061,0,0.00166496898950417,2.15214282963093e-18,0,6.24592864378171e-20,1.69724472918668,1.5195958552563,0.00408195530121653,0
0,0.000976778434354059,0,0.000764173256188581,0.263787784905019,0.00539221030992387,0.25959980312624,0.162813119787124,1.56900919396966,0.0875173304151008,1.79681376228196e-09,0.00698505748786414,0.0185998184608,1.84789927656408,0.152370920400304,0.00429327592116809,0,0.00830218393817448,0.000497804965238979,0.0043291915693403,2.35862305404406e-05,0,0,0,0,2.65466832678547e-18,0,0,2.00027019696439,1.73182231375679,0.00968548623109196,0
2.07215750238987e-05,0.00114064535746092,0,0.000301890009190961,0.28115342487366,0.000442528354693036,0.192536214286885,0.20784114848383,1.20851823033397,0.088935895059585,0.0111408836312936,0.00119145497526833,0,1.44032893872938,0.182000978205925,0.000167933980165713,0.00378887410829176,0.0167106719997003,0.00117104695047795,0.00277629480800823,0.000159000534432385,0,0.00903666191041472,0.000906858652283694,0.00159836936948652,6.56505722233573e-18,4.83281744641709e-19,0,1.6223299169353,1.4163593788178,0.00061046233485875,0.00378887410829176
0.00413229828013924,0.0061157327821869,0.000108862469857647,0,0.259542116625615,0,0.313804201618838,0.315340218974527,1.34886199186169,0.0981113493635834,4.99835872642936e-08,0.00422773641084597,0.0144382635944581,1.50037291684829,0.150155458676089,0,0,0.0130640160016142,5.22268265691875e-05,0.00894991410128313,0.012173263364997,0,0,0.0122351145345022,0,2.4079517926765e-20,3.34185910820013e-19,4.71125357601803e-19,1.65052837552438,1.66420221083622,0,0.000108862469857647
0,0,0,0.000735385489601974,0.307265633125587,0.00110322738212702,0.261333420027151,0.283855991204368,1.40141200496991,0.121067330013376,1.43336666164756e-08,0.0364244238662101,0.000729915314697205,1.77158096580091,0.1768466652413,0.0010528918116735,0,0.00547338384485677,0.000321953440316938,0.00440897855921978,8.05490510543969e-05,0,0,0,0,0,0,0,1.94842763104221,1.68526799617427,0.00215611919380053,0
0.0212893719042392,0,0.00787890882167941,0,0.355260336380747,0,0.242889695710721,0.273994491369922,1.46601256158393,0.112691639381617,6.45980156598191e-07,0.00221630615320248,0,1.58362238951823,0.151026571811118,0,0.000385501167044218,0.0122148852708838,6.82863061012358e-07,0.00665957570784922,5.70674004717321e-06,0,0,0,0,0,0,0,1.73464896132934,1.74000705295385,0,0.00826440998872363
0.000760414213632784,0.000195351706676713,0.00569550059003317,0.000159515667193825,0.287100696803781,0,0.241193008616384,0.191630961784602,1.19925800001284,0.128678895526455,0.00524404269502888,0.000501153592230166,0.000761723268176133,1.44449932017426,0.0812173211482044,0.000867563628345821,0.00677851389824409,0.0169030602124576,0,0.00390866454893544,0.0104731197414995,0.00600184173750087,0.00305201146562146,0.00508150450914661,0.00534848978816594,0,0,0,1.52571664132247,1.39088896179745,0.000867563628345821,0.0124740144882773
0.000317093698661388,0.00441439661908923,0.000179233489923193,0.0204019895638385,0.3446017417312,0,0.336066123838305,0.383064584950905,1.58440188615728,0.145270263889786,6.2420109127561e-07,0.0278202676423583,0.0126906878772927,1.67718054673205,0.129337247810502,0,7.13661826798335e-05,0.0101382571734905,0,0.00169053251028157,3.68805735758028e-05,0,0,0.00320229051841712,0,0,0,0,1.80651779454255,1.96746647110818,0,0.000250599672603027
0.0012097665921891,0,1.34396657410276e-05,0,0.287732265467175,0,0.295055252155858,0.266132246316773,1.31332193680768,0.143573815522824,2.8479152343151e-07,0,0.0127945553429709,1.46214804450838,0.146321250050516,0.00069347526902641,6.81279268784798e-05,0.0106985002259577,0,0.0206644277059937,1.7779290497689e-05,0,0,0,0,0,0,0,1.6084692945589,1.57945418312446,0.00069347526902641,8.15675926195075e-05
0.00101667169594262,0,0,0,0.263373070243514,0.0279442392925026,0.224893709654925,0.1896794027528,1.24101966888421,0.118648793492859,1.26386392086794e-07,0.00396694231589211,9.46944638775035e-05,1.38497890388149,0.10311364791906,0,0,0.0103969006750508,0.000202812307625154,0.00938549521339679,0.00012593485065304,0,0.00102686981459425,0,0.0171059389932564,3.49669340752601e-18,2.17615153047167e-18,3.62178434321598e-18,1.48809255180055,1.43069907163701,0.0279442392925026,0
