Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00429068779695985,0.000275460585009667,0.000144041126290449,0.0685405008761653,0.00761051656827376,0.301714508370907,0.29179248450402,1.19073394832569,0.0238213018403296,3.62598469512946e-09,0.00959061496374682,0.00014509995329972,1.51559277285597,0.128625966522165,0.00255673665232411,0.000364832210301417,0.000316695720581182,0.000100554084456972,0.000582012746209307,0.282548446386477,0.00309599159654809,0.00236703771678127,0.00292444384186174,0.00245822948252182,2.94524606038444e-18,0,4.35101859191612e-18,0.239207566968549,1.64421873937813,1.48252643282971,0.0101672532205979,0.000640292795311084,0.307748067844715
0,0.00232717822839905,0.000711010853363696,0.00834603898531643,0.0616338881227318,0.00283356225614058,0.367271557449932,0.316674655440764,1.22650809627125,0.0486897426828997,6.46389278773665e-09,0.008466228696384,0,1.71172180024112,0.104428408150964,0.00351835334521415,0.000654786652064134,0.000852093035367939,0.000128778413754359,1.15604204578787e-06,0.280389252818633,0,0,0,0,0,0,1.62236601302387e-18,0.275733671710421,1.81615020839208,1.54318275171201,0.00635191560135473,0.00136579750542783,0.337367559833153
5.19936877391014e-05,0.00881935127570176,0.000873999167267766,0,0.0842776747058618,0.0125760714145054,0.202943113768683,0.173328518743602,1.19753032595558,0,1.1449717438679e-08,0.0065890893441372,0.0780446468017956,1.43668050774452,0.144826458660063,0.000946491102839575,0.000513911257807774,0.00380321363403747,7.50526637212205e-05,0,0.198440141634258,0,0,0,0,1.21442691331546e-17,0,0,0.201104272644067,1.58150696640458,1.37085884469919,0.013522562517345,0.00138791042507554,0.285381947349929
3.10656434056851e-07,0.0182234762485683,0.000661855677016941,0.0023319428938021,0.141791152677725,0.000638666202688004,0.26764194358133,0.236219187972211,1.37677000533666,0,0.00589607776693855,0.00803881475403466,0.00345275054987967,1.4550245684797,0.123231277579994,0.010436133184995,0.00888291941707852,6.43348901298438e-08,8.78806372084647e-05,0.000128267841845639,0.242655697963592,0,0,0,0,0,0,8.1683834304947e-18,0.191978649720166,1.57825584605969,1.61298919330888,0.011074799387683,0.00954477509409546,0.333769802397891
0.00554958549096823,1.12115072966336e-05,0.0230251170906407,0.0207835580799282,0.0939135790782469,0.000788747861467197,0.382507571865211,0.405117728245657,1.23822810347069,0.0579791295180795,0.00951385139863792,0.0158742905287407,0,1.78572320786364,0.136290427466225,0,0.00300391681146724,0.000266871394063899,0.000181121883259127,2.04276786462716e-06,0.253839366557074,0,0,0,0.0100945486716048,3.76523517778632e-17,1.56440745595226e-17,9.30463815205796e-18,0.2896758322843,1.92201363532986,1.64334583171635,0.000788747861467197,0.0260290339021079,0.383589411362547
0.00187371946020073,0.00528234297277205,0.000466844979484183,4.79663184454445e-05,0.273571228386639,0.00438236862305154,0.277939087413311,0.383476666200776,1.79452879262269,0,1.10985273548713e-07,0.0105464064920859,0.00801823546050228,1.67474378602114,0.173742717467152,0.000159107446651672,0.00057836909822854,0.00221774833397179,0.0140554550152243,0.00448958156979081,0.270750979338412,0.011046357333441,0,0.0181402476791019,0.00393687125193794,0,5.38028743859737e-18,1.49665506422715e-17,0.0837292546113347,1.84848650348829,2.17800545882347,0.00454147606970321,0.00104521407771272,0.357300482997973
0.00101533160305762,0.00918660775907428,0,0.000335413377265746,0.220045594914945,9.9717019636228e-05,0.278538043967378,0.29253846238992,1.57623022409555,0.0175364581665836,8.5443382094187e-09,0.00784664411336122,0.0225324636590809,1.52575322084791,0.123195733893548,0,0.0112807485594687,0.00139743364715162,0,0.00330936647931898,0.261468043987656,0.00228490370602488,0.0021584531641809,0.00184890635520376,0.00168733707265994,0,1.08457134464568e-18,5.83820311356365e-19,0.10443936151822,1.64894895474146,1.86876868648547,9.9717019636228e-05,0.0112807485594687,0.324484956433166
0.000809829676463371,0.013543793083581,0.000633578614942445,0,0.231773462984709,0.00437933980085085,0.242983551567137,0.422288874430098,1.64222874506168,0.135507124257714,5.10668886996763e-08,0.00795829375281335,0.0527541188442709,1.70971329417904,0.198636178011691,0.00310364303091286,0.000420109538320682,0.0378458264320818,0.0157446495965557,0.000916649706811511,0.284233628346742,0,0.001877583812122,0,0,0,3.8092418874721e-18,1.75940149176232e-17,0.0762417398270368,1.90834947219073,2.06451761949178,0.00748298283176372,0.00105368815326313,0.308015202811745
0.00785515388333294,0.00492506630118637,0.000539992814672434,3.32471561521982e-07,0.233982718882007,0.0018644883638111,0.29628751051103,0.406302452971498,1.56848737754472,0.0463512186294258,5.36659479716455e-08,0.00460545658628675,0.0227510082424636,1.48513458665699,0.16228853171295,0.00122291869178532,0.000512771145005135,0.000203876010907949,0.00602778139789128,0.000629281364543513,0.27453479217489,0.00510773166889016,0,0,0,1.92291054492405e-17,0,2.81308488113285e-17,0.041895110621415,1.64742311836994,1.97478983051622,0.00308740705559642,0.00105276395967757,0.275877829503422
0.00694369772149754,0.00838706415038738,0.000451461232053024,0,0.182754544866634,0.002095128597916,0.220629559618982,0.270906880287099,1.411002015315,0.0317299387984219,0.0354613390624978,0.004978668346779,0.0128188547650521,1.44506520937288,0.159860485249308,0.00172015008320036,0.000469749962310146,0.000691832878697101,0.000215579513674953,0.00233585806391302,0.297078626176561,0,0,0,0,0,0,1.87707933788876e-17,0.0756456372068025,1.60492569462219,1.6819088956021,0.00381527868111636,0.00092121119436317,0.258400182073437
0.000121267398239284,0.00413838425867483,0.000606988669736625,0,0.180379727994402,0.00306328423322538,0.259482687931968,0.401398151294859,1.25811546475444,0.062439517188804,5.29984679811054e-08,0.0145724599919396,0.0633369723729645,1.26764149884736,0.12763632218362,0.00229064906643194,0.000496310086372113,0,6.78839201936344e-06,0.000377601530767351,0.237213986218242,0,0,0,0,0,0,0,0.105161344625691,1.39527782103098,1.6595136160493,0.00535393329965733,0.00110329875610874,0.285541072620093
4.24777947401368e-05,0.0123635644881479,0.0100383860714647,0.0658507262760133,0.18363685430061,0.0402431581804921,0.292337190210127,0.425157019019426,1.6704291006988,0.0227886139494171,2.09733309703968e-08,0.00956517315672782,0.0624932120332921,1.79185987400723,0.156435606270588,0.00228496139709995,0.000565848535934558,0.0583833405999582,1.7039742500122e-05,0.0357289768268743,0.343796773307428,0,0,0,0,2.0142823592053e-18,0,1.03429584913415e-17,0.200835593134212,1.94829548027781,2.09558611971823,0.042528119577592,0.0106042346073992,0.384472447434822
0.00289182553445815,0.0150499987524203,0.00591050185034599,6.01518051584906e-05,0.274266981365454,0.00326816950730058,0.220375197460362,0.353482011960474,1.65790355515463,0.0480541298449449,0.00179445361386589,0.00635766853241284,0.267753454029231,1.58571636095232,0.150956072343489,0.0104701608541544,0.000200675674212488,0,0.00565980774775829,0.00745992979414724,0.246043471716305,0,0,0,0,0,8.13566174392703e-18,0,0,1.73667243329581,2.0113855671151,0.0137383303614549,0.00611117752455848,0.274266981365454
0.000237264629175847,0.011080876624768,0.000136310767758999,0,0.214550272460786,0.00178811622116319,0.24576975752505,0.328893870244854,1.30003206052532,0.0168524425548825,0.00860514117446178,0.00657743018637366,0.146891397131713,1.19580633802054,0.153541234399648,0.00100602359911418,9.76744282204221e-05,0.0014753212204207,0.000103121593689033,0.00153050292777088,0.25491537585843,0.00153527820712993,0,0.00429079027974994,0,0,7.72164091826088e-18,0,0.100960452876714,1.34934757242019,1.62892593077018,0.00279413982027737,0.000233985195979421,0.3155107253375
0,0.000938791362529009,0.000353470066195189,0,0.0461587009847319,0.00643085877108829,0.296735223366996,0.346826146221877,0.953628919536186,0.0247106420625052,8.48699038775595e-09,0.00894144596618861,0.0596296785974832,1.47327012000342,0.0829379855766691,0.00181671293473084,0.000394025625469266,5.31662223554315e-06,0.00017836183643502,1.05173338108451e-05,0.214761652265159,0,0,0,0,0,3.64982234403809e-18,2.13309779987706e-18,0.241407616727611,1.55620810558009,1.30045506575806,0.00824757170581912,0.000747495691664456,0.287566317712343
0,0.00750736436372775,0.00060186964663089,0,0.0526041667231246,0.00350591891806886,0.351551754245845,0.365985608740878,1.13933348875263,0.00468662846586287,0.00656081813464997,0.00903232198065122,0,1.54984662720032,0.121378309599402,0.00245574261130776,0.00064960718851521,0,3.52321257470145e-05,0.00418034635450033,0.243156928845877,0,0.00616370631239004,0.00106658301036183,0,1.30166270673599e-17,0,0,0.263132688265994,1.67122493679972,1.50531909749351,0.00596166152937662,0.0012514768351461,0.315736854989119
0,0.0138219637659916,0.000427908550183885,0,0.0598592756806734,0.00356699924011107,0.287021815004417,0.365377738380856,1.07542889291069,0.0404068583611383,2.54021914258277e-11,0.0114220872709986,0,1.41284692414184,0.192260114189192,0.00194923116449987,0.000405224876492414,0.0116056138128556,0.0145419964349017,8.87013473446728e-05,0.236670851664052,0,0,0,0,4.93872906736302e-18,6.51428749123396e-18,6.65793297937152e-18,0.285819409949764,1.60510703833103,1.44080663129155,0.00551623040461094,0.000833133426676299,0.345678685630437
1.206273979864e-07,0.0162707635310165,0.000810210858730109,0,0.0949092316105629,0.00285193012701831,0.243772547788067,0.26331810186567,1.22885928048525,0.0109270792105663,3.35531119122638e-09,0.00708872891066442,0.014922168787458,1.55662905637761,0.167652544305841,0.000917675196609251,0.000478912392250544,1.40535641554622e-06,0.0250092213718871,0,0.23853320803144,0.00961934096081691,0.00582150066179088,0.00978834792477424,0.00630270047566597,0,0,3.66004394408322e-18,0.235549973294258,1.72428160068346,1.49217738235092,0.00376960532362756,0.00128912325098065,0.330459204904821
0,0.00350750841428061,0.000514715819339697,0,0.033248155417178,0.00478482207006112,0.311905381962007,0.319327736370014,0.933365588465254,0.031865658017995,2.95055895108766e-11,0.00830397121244847,0,1.54149094635895,0.152894619665826,0.00157204316150207,0.000501009101993823,4.48445047239578e-06,5.5503361924443e-05,0.00450872509577817,0.238418537734575,0,0,0,0,0,3.09458223897906e-18,0,0.259082004866235,1.69438556602477,1.25269332483527,0.00635686523156319,0.00101572492133352,0.292330160283413
9.59396120173214e-07,0.003613346409605,0.00550392619068925,7.37416526346954e-05,0.0353274789509324,0.00177767031017443,0.284684226274368,0.288273409212339,1.11226583343471,0,1.63871375934282e-08,0.0535354847743021,0,1.53793667511719,0.171923487047965,0.0163968098223805,0.000413048595764334,0.000550442545991271,0.000223344310969439,0.00138549169858951,0.206227316195704,0,0,0,0,0,3.48161172914157e-18,0,0.32231778152764,1.70986016216515,1.40053924264705,0.0181744801325549,0.00591697478645358,0.357645260478573
0,0.00194688013577954,0.000446344316451407,0.00555319737835947,0.00118940966102255,0.00215962136019864,0.319400451140197,0.32446732794114,0.975788387424504,0,4.53362225264456e-08,0.0111018116931802,0.0207896019752866,1.49335504617509,0.0949250594497291,0.00860353930683748,0.0095850671048185,0.00135284727758898,0.000180918212726997,1.05598938692688e-05,0.247370579093316,0,0,0,0,3.07952346591402e-17,3.2798154519242e-17,0,0.32153637967432,1.58828010562482,1.30025571536564,0.0107631606670361,0.0100314114212699,0.322725789335342
