Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00134117530555439,0.00197635967201249,0.000328992596438131,0.0791285868791996,0.00281861057864251,0.246331102225229,0.676137995832351,0.862230500492678,5.29559059124133e-08,0.0245196470255031,0,0.000998318055543531,0.000876874278545737,0.00651775756997098,0.00770350519837306,0.0136599935067448,0.000204914581351675,0.0137612806610439,3.82894988687266e-05,0,0,0,0,1.00001200114087e-18,3.25851116054093e-18,0,0.216786240741915,0.00187519233408927,1.53836849632503,0.00933636814861349,0.00967986487038555,0.295914827621114
0,0,0.02085612206454,0.000609693487485013,0.0928382114584337,0.000951898128858206,0.301680884246056,0.590664019833192,0.856622109251416,0,0.0251978814104021,0.048981659579094,0,0,0,0.00260557503234323,0.0304354500743018,0.000782110521521544,0.00832088826106585,8.91726618472315e-05,0,0,0,0.000731152069412505,1.2163429614547e-18,1.09698255537334e-18,8.19619174724813e-19,0.273550496166488,0,1.44728612908461,0.000951898128858206,0.0234616970968832,0.366388707624921
0,0.00808864083322429,0.00135975764635468,0,0.0591963852152876,0,0.237694283882944,0.489160564096902,0.630658079692062,0,0.0176960101443218,0,0.000964939754120202,0.0193969320486052,0,0.000683659163981155,0.018163675202655,0.00207657745369299,0.00632162261918926,8.93765587326686e-05,0,0,0,5.79136493199965e-05,2.33713517620833e-19,0,0,0.219783053947733,0.0203618718027254,1.11981864378896,0,0.00204341681033583,0.27897943916302
0,0.0028883478695604,0.00937176376273092,0,0.11687583349012,0.00850843130980277,0.0262589020524106,0.64266350475475,0.987190912029105,1.52738118284208e-07,0.0261759072025764,0.0476184189999285,0.00333793229345629,0,0.000631199710429399,0.00141147931673678,0.0111611818287387,0.000360075629581981,0.0535046949615338,8.15601250299678e-05,0,0,0,0,6.28790182568244e-17,1.24185731857892e-17,2.19792960990259e-17,0.22566557029114,0.00333793229345629,1.62985441678385,0.00913963102023217,0.0107832430794677,0.34254140378126
0,0.0104912946482743,0.000965869907199965,0,0.0750214619427036,0,0.481984249839534,0.743330772197569,0.897646150821322,7.22259253661965e-09,0.0168455712778851,0,0.000147440364263306,0.0328345032987388,0,0.00128732295803837,0.012562420532893,0.000647955679300881,0.0105803687638539,0.000116033073182671,0,0,0,0,0,0,0,0.261923052661454,0.0329819436630021,1.64097692301889,0,0.00225319286523834,0.336944514604158
0,0.0020176156468488,0.00170899098928242,0,0.135574479320594,0.0226929278309855,0.160182531683796,0.717576424062154,0.881413339587478,3.20084156568644e-07,0.040448358401279,0.056560578552008,0.000245319464218983,0.0141646563305487,0.00191838992493716,0.00199216671384263,0.00660343519987271,0.0011133400145466,0.00738821650047533,0.000236520907812512,0.00383144650771715,0,0,0.00805485917700784,1.70171231940901e-18,0,0,0.230704180993829,0.0144099757947677,1.59898976364963,0.0246113177559226,0.00370115770312504,0.366278660314422
0,0.00193628487780396,0,0.000941046949346833,0.0846013663979122,0,0.391135198001939,0.67304958990327,0.654780078996973,7.43215516551517e-07,0.0356469008272551,0,0.000206449541192131,0.0498576875270447,0,0,0.00240252558243591,4.99206124161068e-05,0.00783855224616818,3.9023955098774e-06,0,0,0,0,2.20806847476381e-18,1.6972217505174e-19,1.29795177947477e-18,0.222844418535017,0.0500641370682369,1.32782966890024,0,0,0.30744578493293
0.00151389286194999,0.0051821224525568,0.00102664880108655,0.00012139082848021,0.128323249062112,0.0102998106486254,0.0488216738501006,0.815743145500658,1.20749468800472,4.26727871298267e-07,0.0457635740540236,0.0794183402159931,0,0.00112760632661247,0.00476072174840594,0,0.00957726124995901,0.00174071235680507,0.0143858895260804,5.08308074123406e-05,2.01679818030672e-07,2.07547945562592e-07,9.05743757562031e-07,2.19209514112172e-07,0,0,0,0.261083373451873,0.00112760632661247,2.02323783350538,0.0150605323970313,0.00102664880108655,0.389406622513985
0.0185765528275674,0.00207924258749684,0.000143198772388016,0.000401530284645439,0.102431499534397,0,0.308593102195289,0.695778512075301,0.745915519938584,2.74618538579815e-07,0.0244645333011186,0.0796625952975361,0,0.00943146010406506,0,0,0.00495483784120427,0.000735373587669877,0.0102892954898281,0.000139664610159157,0,0,0,0,0,4.48294351888946e-18,3.79428931247063e-19,0.201217303145697,0.00943146010406506,1.44169403201389,0,0.000143198772388016,0.303648802680094
0.0021041453261886,0.0183857535961951,3.36203830949264e-05,0.000268830381451228,0.102221804945827,0,0.360880991617861,0.602342200700455,0.616621114396499,0,0.0284525066913911,0.0423038325353035,1.90279451991838e-05,0.0257674726467668,0,0,0.00410757166140195,0.00118446190765032,0.0177436949356401,0.000138875017446826,0,0,0,0,8.90525381152737e-18,4.99053404769573e-18,0,0.165828537230467,0.025786500591966,1.21896331509695,0,3.36203830949264e-05,0.268050342176294
0.000328584018117463,0.00788788561352517,0.00233577817063629,0,0.123029867174943,0.00181755971459654,0.358924926247722,0.521362370766862,0.643338852332457,0.0183822529363956,0.0489653701379459,0.0274130780480705,0,0.0136427252238209,0,0,0.00526078779651555,0.00114884496505108,0.0493897494697213,2.24645056169323e-06,0,0,0,0,0,7.72318085687698e-18,1.36928101652434e-17,0.238340592316435,0.0136427252238209,1.16470122309932,0.00181755971459654,0.00233577817063629,0.361370459491378
0,0.00950265568732831,0.00213226382054771,0.0348564542115939,0.0772245170459037,0.00714642383938193,0.234866364298937,0.67923737513635,0.849555966923057,1.44094462042369e-07,0.0384622215461999,0,0,0.0186663844404257,0.00226505735303771,0.000291885896242475,0.00650882693869111,0.023530314247495,0.0109058514415626,0.000151238774437243,0,0,0,0,4.88487056164489e-18,2.61961393114174e-18,0,0.28491713708881,0.0186663844404257,1.52879334205941,0.00941148119241964,0.00242414971679018,0.362141654134713
