Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0,0.000322646778868158,0.000255677059927371,0.223692926575285,0.00383016555278319,0.376328292253187,0.770385521267636,0.830492555074226,0.123083710372181,2.27489537421831e-08,0.0204095207981858,0,3.04299933061095e-07,0,0,0,0.00376829266088226,0,0.00286035021828965,0.000205475508400376,0.00950896681199032,0,0,0.00561875749727302,7.39466914362319e-19,0,0,3.04299933061095e-07,1.60087807634186,0.00383016555278319,0.000322646778868158
0,0,0.000500953490143068,0.000285262389189141,0.237229336862101,0.00656964785345233,0.339711486438409,0.750661014535267,0.88237722265077,0.0575551537102783,0,0.017176260221963,0.0304812692975667,0.000212173227637344,0,0.00138845995641488,4.64042507728837e-05,0.00613339734305955,0,0,0.00427130915894732,0,0,0,0,8.83824625810129e-19,0,0,0.000212173227637344,1.63303823718604,0.00795810780986721,0.000547357740915952
0,0,0.000206241661818223,0,0.288600049160988,0,0.353209383774788,0.55145349977817,0.580342701208916,0.133681342117577,1.45922653647328e-07,0.0133617655606002,0,0.00384976987753122,0.0069050800082846,0,0,0.00611738110381413,0,0,0.0317392274942779,0,0,0,0,0,0,2.63363269294261e-17,0.0107548498858158,1.13179620098709,0,0.000206241661818223
0,0.000512297163658429,0.000495958949580783,0,0.193256123224485,0.011836478760051,0,0.706427996984679,1.07451221381059,0.0608333357458431,0.00203408598384453,0.0209847425281622,0.0457478019340562,0.0012418409653276,0,0.00568906972040362,7.18683081191999e-05,0,0,0,0.00042126327699789,0,0,0,0,4.38424838036267e-20,4.30935433540744e-19,0,0.0012418409653276,1.78094021079527,0.0175255484804546,0.000567827257699983
0,0.00203858066373948,0.000163047685747741,0,0.239334652433297,0.00264257444436253,0.46036824313256,0.843484964259433,0.930708320534544,0.161671068079989,1.84363759768882e-10,0.0137365349054351,0,0.00123296435889986,0.0283970702370887,0,0,0.000725816141099067,0.000105807229714303,0,7.25625935207266e-05,0,0,0,0,3.3428422606331e-17,2.00659040001595e-16,1.13102998687485e-16,0.0296300345959886,1.77419328479398,0.00264257444436253,0.000163047685747741
0,0.000423633651743247,0.000302496833312241,0,0.235351515898114,0.00811802459340662,0.120218823947267,0.733634201282942,0.927880990496142,0.0864323602015833,4.47891297965108e-07,0.0327716607489962,0.0590779894182764,0.00409063147725641,0.0314618780994913,0.0169684087041727,0.0133136166065242,0,0.0375458932229969,0,0.000778152438207434,0,3.51423199217806e-05,0,0,0,5.53026658899747e-19,3.17113767218538e-18,0.0355525095767477,1.66151519177908,0.0250864332975793,0.0136161134398364
1.34014681268617e-06,0,0,0.000823770872986453,0.226025681507611,0.00175772992848358,0.388236682562548,0.733735993427616,0.733141263062983,0.142720063578385,0.0193321916021843,0.0315430332736024,0,0.000149323042141526,0.0503809186600644,0,0,0,0,0,2.81778357957962e-06,0,0,0,0,3.44546738258634e-18,0,0,0.0505302417022059,1.4668772564906,0.00175772992848358,0
0.000298286496368312,2.83031490495992e-06,0.000223003462228643,0,0.231763820974415,0.0147804621035425,0,0.856839694139706,1.26064457464606,0.103802790340626,6.15827488431934e-09,0.0382837974174867,0.0453996604738958,5.31585120871724e-07,0.000577709621621215,0.00791234209596661,0,0,0.00144776976971021,0.000835515812428337,7.65377707177796e-05,0,0,0,0,1.55859679235463e-17,0,9.84583746382181e-18,0.000578241206742087,2.11748426878577,0.0226928041995091,0.000223003462228643
0.000711431353192424,0,0,0.000403692587023936,0.224738629306354,0,0.373452610469426,0.748691329448908,0.792183835943301,0.0850702586430362,0.0202696584174113,0.0209698590435647,0.0452775336707468,0,0.00708056534745619,0,0,0,0.000370940589049341,0.000218857476730443,4.44300516160443e-06,0,0,0,0,0,2.27030314183777e-18,6.89769356544426e-18,0.00708056534745619,1.54087516539221,0,0
0.00205462117802038,0.00766030466426467,0,9.64983705743848e-05,0.230371285703993,0,0.404716426350863,0.601051663588124,0.593130560944124,0.0757612040661434,0,0.0209539728358915,0.0360454170717403,0.00153638967255982,0.0567332412798133,0,0,0,0.000650668610883208,0.00471965573300816,0.000196364815096659,0,0.0187385387058039,0,0,5.44652914408614e-18,6.31956401350139e-19,0,0.0582696309523732,1.19418222453225,0,0
