Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0.00332854462149976,0,0.000482268679210002,0.153655764800986,0.00278677512329185,0.179831488779362,0.0849212596133938,1.18438084790449,0.060213298594516,0.00541164100213397,0.00702400030870617,0.00119789767943953,1.44168094542778,0.152626728480868,0.0024877128348989,0.00234091531598935,0.00196946560073856,1.08452014345765e-05,0,0.0300818570321031,0.000326539532590838,0,0,0.00818591825715608,0,1.58288202357488e-19,0,1.59430767390865,1.26930210751789,0.00527448795819075,0.00234091531598935
0,0.00625813046138451,0.000636665256768546,0.0243112336465722,0.130519278418046,0.00599587006339373,0.198566381807252,0.0169548081719662,1.42903412457274,0.0186529105536932,3.31296802750171e-08,0.0114839126466461,0.00679937117244183,1.79796859776612,0.112309597478119,0.00455606218753737,0.0138491524579805,0,0.000212608685377597,0,0.000247281208946818,0,0.000796852151637379,0,0.012040709676869,0,7.64252902478828e-19,0,1.91027819524424,1.44598893274471,0.0105519322509311,0.014485817714749
0,0.00294718391202641,5.2005683317126e-05,0.000152339034642875,0.172050610863902,0.0028936109286846,0.128002719303448,0.117295606752549,1.05176172536671,0.0451030319628707,1.51641127357585e-07,0.00546940185954729,0,1.34937088876312,0.160903790475556,0.00246701960424913,0,0,5.57185944209766e-05,0,7.69695711356238e-05,0.00146863876708042,0.000761900799394693,0.000249629094418766,0.000479519928152689,2.05240090209533e-18,1.2444347459293e-18,1.26344205135096e-18,1.51027467923867,1.16905733211926,0.00536063053293372,5.2005683317126e-05
0.000138107666967634,0.00888779829981539,0.000782243739255342,9.10740901386214e-05,0.216640634980474,0,0.245207819643545,0.210592386544128,1.25500445526104,0.0972696068199594,1.09114623499396e-08,0.00915136287749724,0.0205867667629711,1.44124168846671,0.121959129537765,0.00529021388780785,0,0,0.000260448719311256,0.00373228923587411,5.14922041616962e-05,0,0.00202230898659575,0,0,3.66207513258095e-19,2.68478086606209e-19,5.46976575848802e-19,1.56320081800447,1.46559684180517,0.00529021388780785,0.000782243739255342
0,0.00643025012444545,3.99317497441015e-05,0.000306584170921552,0.187208437023341,0.00214117177191239,0.229258208634681,0.213017895816574,1.26670669250266,0.0674274610113682,1.38900914273113e-08,0.00761276426690446,0,1.70457099358845,0.140879595373238,0.00177274875293074,7.51364586684928e-05,0,0.000117129030396822,0,0.000145546764172478,0,0.000275311707080936,0.00547082807515365,0,0,5.85158202829845e-19,0,1.84545058896169,1.47972458831924,0.00391392052484313,0.000115068208412594
0.00746750543807515,0,0,0.000132718321764831,0.301426327944304,0.00955758588284861,0.286981252576172,0.37490011872579,1.3692790347751,0.105245049126848,4.82825544368235e-07,0.00739376595950412,0.00465161852089556,1.54805462233536,0.107871394618144,0.00093006478628882,0.000732326314666981,0.00628648875025685,0.000260463361770205,0.00714532601614438,1.58519106641245e-06,0,0,0,0,0,2.67442577175898e-18,1.9656927350354e-18,1.65592601695351,1.74417915350089,0.0104876506691374,0.000732326314666981
5.32271465286809e-05,0,0,0.00853303839371132,0.225790575158564,0.000849947715394397,0.268092681889278,0.232427212556145,1.23436258904561,0.0972431871446764,5.35477214402426e-07,0.00861681570476104,0.00770236812254236,1.46516429821484,0.0677359047128857,0.000325451618709898,0.0153020284257177,0.00362931299000519,2.28049029673452e-06,0.00449977525043305,1.37305525346329e-05,0,0,0,0,1.79552999122219e-18,0,0,1.53290020292772,1.46678980160175,0.0011753993341043,0.0153020284257177
0.000106668990131325,0.00405089740977041,0,0.0369793586028537,0.298558337016366,0.0011484534959828,0.299246364929729,0.324496831255679,1.44862736423151,0.208860084153223,9.7605937229728e-08,0.0404307799240099,0.0176242854148357,1.65589330585779,0.0911424616588185,0.000833938499773122,0,0.00519793530191619,0.000158427977422774,0.00449329054690768,2.74174086386398e-05,0,0,0,0,0,0,4.96793192915187e-18,1.74703576751661,1.77312419548719,0.00198239199575593,0
0.000863746950671302,0,0,0.00386066254203641,0.235527661888267,0.00126104045892049,0.265180126302747,0.242656064187018,1.2989903295101,0.115306590381658,0.00325939689003922,0.000333974240932815,0.0152239065673066,1.47752250117712,0.0624135283838703,0.00089726433466097,0,0.00419862659445685,0.00802836992936131,0.00412086934012003,6.54324618720296e-05,0,0.00103263832700334,0,0,0,1.72473410888941e-18,8.99255398263654e-19,1.53993602956099,1.54164639369711,0.00215830479358146,0
1.14609899009823e-05,2.98016404173982e-06,0,0,0.200813458821129,0.00326042341459681,0.187889639398811,0.175703141763137,1.09439138736233,0.0712238030589887,1.04531336900952e-07,0.00617960898946114,0,1.35453366253966,0.0575475597516248,0.00269813342346076,1.32945672784175e-05,0.00174034584184102,0.000326093745531027,0.00312193015210064,0.000100733162839283,0,0.00246664980688812,0,0,0,0,4.61535007596566e-18,1.41208122229128,1.27009452912546,0.00595855683805757,1.32945672784175e-05
0.0118570433772721,0.00710474056355908,0.000204817260683586,0.000102268013938434,0.209373150371276,0.00371915339537941,0.211205317515721,0.232847890335687,1.04713640817207,0.114291849871115,3.68763883999713e-07,0.00523218240417757,0.00948770067638777,1.20611796171163,0.0685323047740204,0.00957959892162302,6.51348845354935e-05,0.00842333474749512,0.000117972549765007,0.00237280874113148,6.71059983747245e-05,0.00952386698210195,0,0,0,1.10901645853187e-18,0,0,1.27465026648565,1.27998429850776,0.0132987523170024,0.000269952145219079
3.32804265620239e-09,0.00209401015873646,1.58411922119136e-05,0.000127781436028439,0.252313333083258,0.00418117276547664,0.208163279000358,0.209885947723094,1.29507277119542,0.0988015204590603,0.0535281160438553,0.00509943045330139,0,1.56876833289256,0.127835696472575,0.0433699028719303,0,0.000989056644959937,4.59103904643391e-06,4.29996111024111e-05,6.54935853508262e-05,0,0,0,0,0,3.23629952547746e-18,0,1.69660402936513,1.50495871891852,0.047551075637407,1.58411922119136e-05
