Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr
0,0,0.000350523390797299,0.00122533032256626,0.280505094028922,0.00251226855794236,0.189782346266057,0.7418874230105,0.9283137701629,0.180757598794997,1.2403480494806e-06,0.0252056489854986,0.0204955960310284,0.013331042986318,0.0986695220937388,0.000590962383068438,0,0.0149213928627548,0.000345269023013068,0.0121518353677144,9.13338901744626e-05,0,0,0,0,0,0,0,0.112000565080057,1.6702011931734,0.0031032309410108,0.000350523390797299
0,0,0.00327730209478266,0.000550853941089262,0.316445684673744,0.0097682116793892,0,0.701997347606252,1.00120364921499,0.179199367233446,4.66715987067553e-07,0.0408675794815956,0.0876823928011785,0.00841410212449829,0.0277162019157041,0,0.00264971769928473,0.0244161538091083,0.00112099596889106,0,4.10912031579247e-05,0,0,0,0,2.56577120943737e-18,3.19334301422982e-18,0,0.0361303040402024,1.70320099682124,0.0097682116793892,0.00592701979406739
0,0,0.000183453860549171,0,0.334236446308156,0,0.23018439732563,0.486970795725358,0.652397264351816,0.172080429574861,2.46153202287192e-06,0.0133675066079039,0,0.0168838573000483,0.0851424645396467,0,0,0.0207079143215442,0.000283142110449322,0.00298192254195058,4.20924130378846e-05,0,0,0,0,0,1.46186318962935e-17,7.39510678247356e-18,0.102026321839695,1.13936806007717,0,0.000183453860549171
0.00315182618273814,1.68803056211794e-06,0.00164215742194916,0,0.28486587626042,0,0,0.795875125290074,0.899058089736823,0.15206552159547,0,0.0518830610795722,0.0839131414952241,0.0023727192728072,0,0,0,0,0.00139403020720446,0.00991569493844497,5.05872893806984e-05,0,0,0,0,5.38736419112439e-18,0,1.68825901618894e-18,0.0023727192728072,1.6949332150269,0,0.00164215742194916
0,0,0.00167533496345462,0,0.372699595798463,0,0.211024102138055,0.927164244650129,0.851537888694495,0.208117896508581,0,0.0295593120670948,0,0.00945710450248755,0.0900805821894777,0,0.000963675379681183,0.011563584078562,0.0013442193402506,0.00904443939555779,1.3993675232837e-06,0,0,0,0,0,3.34548633145528e-17,2.63697021834676e-18,0.0995376866919652,1.77870213334462,0,0.0026390103431358
0.00674817107640786,0,0.0173796541005556,0.000783829499453768,0.343338236774274,0.0124624610095586,0,0.749533051585004,1.048533654917,0.145628247761433,0,0.0714028543170131,0.167497147791143,0.0260912300962101,0.21800550610642,0.0135509143107554,0,0.0188936568873016,0.00268825663757875,0.0164691795026738,0.0265577635885444,0,0.017736584461296,0,0.00979415457314047,1.87158414122961e-18,2.26958255045108e-19,0,0.24409673620263,1.798066706502,0.026013375320314,0.0173796541005556
0.000738152541287674,0,0,0.00504181970273513,0.244034513728692,0.00550754709812381,0.108211828330626,0.674264003392311,0.833774470373551,0.126138137799568,0.00436966316066199,0.0320746200584011,0,0,0.0380928000253257,0.00158588571496018,0,0,0.00585670549668018,0.0090636825498902,7.19800645460613e-06,0,0,0,0,0,0,0,0.0380928000253257,1.50803847376586,0.00709343281308399,0
0.0297193559403923,0.0105890591138611,0,0,0.359558364391403,0.0131635761216477,0,0.836553888241244,1.36480317616315,0.156311404875688,0,0.0430681827258348,0.0761919998694694,0,0.0118335706583519,0.00469973128275605,0,0.00885857381106843,0.0021294515833684,0.0204392455727661,0.012049647717053,0,0,0,0.00294604016776321,0,0,0,0.0118335706583519,2.2013570644044,0.0178633074044037,0
0,0.0126952747901989,0,0,0.264182060607484,0,0.192785715458399,0.735939627653237,0.836639918277498,0.115263832795768,0,0.0144647615754676,0.0584736599927708,0,0,0,0,0,0.000560237905937163,0.0010767302805638,1.35330168606331e-05,0,0,0,0,0,0,0,0,1.57257954593073,0,0
0.000178723347646984,0.0038472129770455,0,0,0.268061179189547,0.0023777750896528,0.126138099861531,0.605500978850679,0.681300397339583,0.143188169159115,0,0.0370714934756699,0.0132392639956658,0.00171592035149665,0,0,0,0.00817274589785779,0.00201392664069682,0.0250996817922347,4.22360424076451e-05,0,0,0,0,0,0,0,0.00171592035149665,1.28680137619026,0.0023777750896528,0
0,0.0221299151240566,0.00119229765568904,0,0.311464872964939,6.41779098409288e-06,0.50194333473997,0.727611365363107,0.344045340618084,0.155456639413857,3.85831763483184e-08,0.066958587802981,0,0,0,0,0,8.85264683977088e-06,0.0025235062024799,0.0626281338796802,4.98846095206515e-05,0,0,0,0,7.02332035976022e-19,3.93961364679105e-18,3.05769327104172e-18,0,1.07165670598119,6.41779098409288e-06,0.00119229765568904
0,0,0.00180688480855087,0,0.288913866462822,0.0338502101919882,0.0957518276567661,0.783366395013527,0.958077519608668,0.18389605541019,1.06852451435523e-06,0.031308595103577,0.0064952272240969,0.0121719848035284,0.13048189977949,0.0101089478801836,0,0,0.000193714253644106,0,2.04892305407632e-05,0,0,0,0,0,0,0,0.142653884583018,1.7414439146222,0.0439591580721717,0.00180688480855087
0,0,0,0.000302284450149256,0.282587112172215,0.00980551314757109,0.000215202299201723,0.715502752899275,0.809322402637689,0.0903243766875873,2.72583599339751e-07,0.0669216045223806,0,0,0,0.0049006784662927,0,0.00308154815927932,0.0038477730674446,0.0723261181478732,4.44513171974922e-06,0,0,0,0.00421523354404026,0,4.24612529249589e-18,0,0,1.52482515553696,0.0147061916138638,0
0,0,0,0.000170418943875533,0.344045873283258,0.0049535026049245,0.152637837623234,0.460409473961103,0.671847642603719,0.164067699834972,2.63569911943805e-06,0.0304747353525523,0.0748552220842454,0.0070107628193462,0.0614950960024635,0.00224628042061245,0,0.0081804971673175,0.00044358149709566,0.00183540475198501,0.00433482276130351,0,0.0961910411533368,0,0.0835187239614779,3.8466473400531e-18,0,7.67967660070658e-18,0.0685058588218097,1.13225711656482,0.00719978302553696,0
0,0,0,0.000482171697613431,0.274477188143016,0.0034156573584417,0.11367195114962,0.730144983784694,0.953489716277189,0.165993433577178,3.73477320284081e-07,0.0248948206469709,0.0265524072425095,0.000578413494034365,0.021951847645539,0.00106613121354926,0.00607027051043307,0.0137664300377357,0.00136816005051958,0.0160616420574787,6.26573827481369e-06,0,0,0.0032211737925289,0,0,0,5.51259495275135e-18,0.0225302611395733,1.68363470006188,0.00448178857199097,0.00607027051043307
0,0,0.00260103142381361,0.00751149488917117,0.264785123639942,0.017139602378313,0,0.647264046904985,1.09809950256858,0.198493393334725,1.58643855682082e-06,0.00387174672619331,0.040809757829085,0.0145689806034967,0.136399970071452,0.0103166746237081,0.0030037925730123,0.0287429662449814,0,0.00127328944928317,5.64472070073675e-05,0,0,0,0,0,2.56803292769858e-18,0,0.150968950674948,1.74536354947357,0.0274562770020211,0.00560482399682591
0,0,0,0.0683786039649967,0.349070450680583,0,0.394979376655369,0.624568226675436,0.771808828238857,0.186700056851837,0.0658930951445325,0.0290357829030387,0.00458268532151057,0.00923041893910962,0.0903605438186986,0,0,0.016124559321291,0.00103116361783486,0.0225344572416443,0.000346759564005428,0,0,0,0,0,0,1.92176980314878e-18,0.0995909627578083,1.39637705491429,0,0
0,0,0.00183534716411502,0,0.308858520000417,0.00438598247347626,0.153327121962692,0.587818352536518,0.91661507591405,0.189380888859216,3.02733389451448e-06,0.0112684842579702,0,0.0146015232919394,0.227269650955135,0,0,0.0274668420588665,0.00116562489771647,0.0117445317290584,7.70888579844285e-05,0,0,0,0,5.93469429738622e-18,0,4.79434091925668e-18,0.241871174247074,1.50443342845057,0.00438598247347626,0.00183534716411502
0,0,0.00227590390859192,0.000167220227572788,0.260057006570497,0.00585001199828902,0,0.616001153615033,0.934714793761035,0.202374599085726,1.2494527151115e-06,0.0322940732062158,0.0754199833087179,0.0118323455251305,0.0858970698736271,0,0.0019106569193256,0.0229998263872847,0.000681696886555089,0.00891666743078869,0.000277562509463125,0,0.00294090188731625,0,0,2.33025103668102e-18,1.899664719293e-18,1.33798496145374e-18,0.0977294153987576,1.55071594737607,0.00585001199828902,0.00418656082791751
0,0,0.00169767142319657,6.68661151480257e-05,0.246609821078356,0.00653816204808062,0.055308022761701,0.629292779223867,0.846800014530173,0.166439512318312,0,0.0242860385864605,0.0992881463909308,0.00858240010799048,0.0240071825925848,0,0.0062035612360908,0.0124872951820088,0.00109216733663702,0.0183467022364126,7.75246874725664e-05,0,0,0,0.00342499439595171,1.61603706467162e-18,1.08108688678844e-18,0,0.0325895827005753,1.47609279375404,0.00653816204808062,0.00790123265928737
0,0,0.00392618196356185,0,0.269578223094071,0.00524062481958699,0,0.637173200621847,1.00158542479557,0.217244366905739,0.00342444483350116,0.0660637169631973,0,0.00464123771503193,0.0733488600894691,0,0.0020852301233906,0.0342226879369211,0.00189531105195316,0.0137887658083538,0.000246040829758761,0.00143112574661339,0.000601457697412664,0.00164472137492446,0.000440279462966241,9.43427513953097e-18,0,6.48205400601084e-18,0.077990097804501,1.63875862541742,0.00524062481958699,0.00601141208695245
0,0.0183710659108212,0.00471665773631323,0,0.248069175397788,0.00451327196315917,0,0.598705322327636,0.920403623906753,0.226153649594773,4.86953147643024e-07,0.0209240777184691,0.0389601046266597,0.00728612996930017,0.0552408398054327,0,0.0042113168200853,0.014014401685403,0.00504473091629759,0.0069549265914203,0.000213410459101386,0.00240388255517268,0,0,0,4.06566904221936e-19,0,0,0.0625269697747328,1.51910894623439,0.00451327196315917,0.00892797455639853
0,0,0,5.4342500012302e-05,0.284862376232167,0,0.230120317910025,0.587513830024675,0.872713958554929,0.112930026089937,9.40978362051072e-08,0.0208222668983007,0.0895894516617944,0.00335089815479628,0.0502717240021622,0,0,0.0067757643025891,0.000963667573950937,0.0145542555140499,7.06081365200256e-05,0,0,0,0,0,4.50668306939742e-18,5.80719244804272e-18,0.0536226221569585,1.4602277885796,0,0
0,0,0.00106256277084351,0.00136114409289084,0.284402944187693,0.0136785870385137,0,0.793889621339536,0.918367382144411,0.1739982562134,0.0143314613814571,0.0602554415696852,0.110172177530436,0.0293695870209459,0.171630869011696,0.00886426587876941,1.15548378375435e-05,0.0341668869576735,0.00428789378117657,0.0649661515370964,0.000144161426201938,0,0,0,0,0,0,0,0.201000456032642,1.71225700348395,0.0225428529172831,0.00107411760868105
0.00961994806607767,0.0234456977056137,0.00127204128142761,0,0.247918041981469,0,0.232045841714751,0.800613526329174,0.639731477767444,0.124070037584524,5.26453839873234e-07,0.0574168652141625,0.074224675772858,0,0,0,0,0,0.00221913411025356,0.0127804071450567,1.42466241171138e-05,0.000384042470173886,0,0.00178973173609903,0.00203203415474652,0,0,6.31504186774444e-19,0,1.44034500409662,0,0.00127204128142761
