Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0.000406260489968685,0.00435875340114077,4.67920669949348e-05,0.000227682687333574,0.177937154484064,0,0.257257401421874,0.262728394992656,1.43909196373464,1.01828283484057e-08,0.00284269082112975,0.0221824171070622,1.59264921922918,0.177636701541192,0,0.000177405585059027,0.00181139523332923,7.36908137681606e-05,0.00170661499712643,0.239922671378398,0,0,0,0,0,1.23154641577111e-16,0,1.77028592077038,1.7018203587273,0,0.000224197652053962,0.417859825862461
0,0.0395676064468832,0.000250973089546685,0.000232662363559557,0.237934908625284,0.00238040643313216,0.197812941293621,0.0816198194314067,1.55182547177795,0,0.00469380343980411,0.02377074968596,1.78574124389112,0.176755570644635,0.00138927778436193,0.00601263906256634,0.00352559776902087,0.0826280525451086,0.00153119443922553,0.228915895124712,0,0,0,0,3.5881703975985e-18,0,2.08499557380049e-18,1.96249681453575,1.63344529120935,0.00376968421749409,0.00626361215211302,0.466850803749996
0.000349829697699941,0.00521136376367289,0.000109017489132615,9.74382276417386e-06,0.216693846582968,0.0036811590808302,0.135043674094823,0.233535243061963,1.27072242219203,0.00461221217102028,0.000414200106799014,0.00532981401708682,1.52292642355099,0.159875460023283,0.000732092419433782,4.19562635743097e-05,0.00347700733904234,0.000119934354457996,0.00186280015360616,0.215861880395258,0.011343448484025,0.00885810977672731,0.00164331696036928,0.00903074912668236,4.03953558290204e-18,0,0,1.68280188357427,1.50425766525399,0.00441325150026398,0.000150973752706924,0.432555726978226
0.000557062781390464,0.00663688306251517,0.000206590980143682,0,0.145694104974634,0.000477153702897618,0.259165784602255,0.334161182623053,1.35017916384269,2.41969371948789e-08,0.0244752759801965,0.0185756664433637,1.52251434676617,0.130342618747268,0.0123190412398018,8.77581453808058e-05,0.0150282480677423,0.000152767086760436,0.0068191968686672,0.230519143986371,0,0,0,0,0,2.71367309751696e-18,1.10223135290621e-18,1.65285696551344,1.68434034646574,0.0127961949426994,0.000294349125524488,0.376213248961005
0.00145227372393937,0.0141800612106017,0.000342771556696243,3.57307062274654e-05,0.19605445906425,0,0.286513077292535,0.257004237593717,1.62544142268725,0.0523644366081468,0.00508834560572235,0,1.90728925133667,0.165951904574038,0,0.000400649688821964,0,0.000234628260916287,0.00124855006771507,0.252796541568568,0,0,0,0.014454049449568,5.57398545930045e-19,1.07795478940711e-17,1.51237931892152e-17,2.07324115591071,1.88244566028096,0,0.000743421245518207,0.448851000632817
0.00243244150470616,0.000805494933721852,0.000280741632227376,0,0.194627797017921,0.000107773940059054,0.374787542053193,0.564551496322152,1.49284085556148,0.00539265534498124,0.00539482868800085,0.0269802187703969,1.62113345194184,0.110325450614405,0,0.000224475437283276,0.00128373497284697,0.000271908019122873,0.00268347338226236,0.250024712028186,0,0,0,0,0,0,0,1.73145890255624,2.05739235188363,0.000107773940059054,0.000505217069510653,0.444652509046107
0.00287106780709652,0.00277490495578321,4.56908651979796e-05,7.91799078684955e-05,0.112998563465694,0,0.323666249710379,0.364342664258103,1.46345229399139,1.16377132416577e-07,0.0033655841546063,0.0667713523339807,1.49053658172569,0.0953424446545533,0,0.114876393465561,0.00094534688898522,9.14129017861343e-05,0.0611867641524603,0.238149847171748,0.025949031753035,0,0,0,0,7.64316624932111e-18,0,1.58587902638025,1.82779495824949,0,0.114922084330759,0.351148410637442
0.00135266376681404,0.00410701672425177,0.00033065591356491,0,0.152120180634082,0.00351044974617897,0.271417110734994,0.338567643582411,1.68284001865838,3.25675850522887e-07,0.00400605113665281,0.0620301729339907,1.75633584947404,0.141600036589071,0.0559484470681798,0.000323439151115901,0,0.000277485814217126,0.00132624214563865,0.237027370233403,0,0,0,0,0,1.73157463108603e-18,0,1.89793588606311,2.02140766224079,0.0594588968143587,0.000654095064680811,0.389147550867485
0.00386974989608683,0.00126739459344151,0.000456649404353725,0,0.128660254247285,0.0010129701323665,0.315247905022912,0.37012886449438,1.73380120752671,0,0.00104319956044203,0.0792232485944334,1.62587867054602,0.0977977897269117,0,0.000398993718414373,0.00160056328704236,0.000286659659039421,0.00368515284725942,0.238406616801376,0,0,0,0,0,0,2.8145924550032e-18,1.72367646027293,2.10393007202109,0.0010129701323665,0.000855643122768098,0.367066871048661
0.109969306778091,0.00239180970640869,0.000248523863804318,0,0.173221235574715,0.00191700073411571,0.249073079183084,0.321239439560346,1.3424583204808,1.35084285197091e-07,0.00355297916567406,0.0769899382031434,1.49501161047771,0.0884278455158352,0.00118901919476449,0.000286180810107044,0.00189374641388948,0.000275551021545175,0.00323984994703109,0.264813000778851,0,0,0,0.0348182158676183,2.22999750573991e-18,0,1.2734119399056e-18,1.58343945599354,1.66369776004114,0.0031060199288802,0.000534704673911362,0.438034236353567
