Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0,0.000933084618435189,0.0013876954304452,0.104804163420613,0.00126653540534041,0.297927746524328,0.686711591580396,0.889380366194144,0.0130227894072786,0.0170300506000354,0.00871764939573653,0.00271593952798117,0.0647967539806412,0,0.000380113343995695,0.00865513794271166,0,0.00418689463188556,0.000534256286435072,0,0.000487605600145653,0,0,0,0,2.02109060046897e-19,0.159675196702159,0.0675126935086224,1.57609195777454,0.00126653540534041,0.00131319796243088,0.264479360122772
0,5.6398396278239e-06,0.00270454484360139,0.00101131148546009,0.115284460785011,0,0.39697990852967,0.635632050540487,0.821857339855514,0,0.00810753190502785,0.0564387438172097,0.0008063651184253,0,0,0.0019813366232278,0.0313152259598263,0,0,9.39798475216951e-05,0,0,0.00110705965061952,0,0,0,0,0.179859783503106,0.0008063651184253,1.457489390396,0,0.00468588146682919,0.295144244288117
0.00114996514781314,0.00272287699716712,0.000784859889622139,0.000500927216629363,0.0941096868522575,0,0.356792805867739,0.533782876645863,0.585413929090146,0.0169260224991297,0.00414251835518416,0,0.0041609534880144,0.0518363045608675,0,7.50942863602197e-05,0.00454070793565742,0,0,1.22884700181147e-05,0,0,0.000350527793100813,0,1.4298655666523e-18,2.29987369681448e-18,0,0.150077147829578,0.0559972580488819,1.11919680573601,0,0.000859954175982358,0.244186834681835
0,0.0135881254380468,0.00232932621177689,0,0.102989158925555,0.000968225028373291,0.195611451587981,0.604834332210742,0.868422980356314,5.86850047335495e-08,0.0136237154738771,0.0695493216899202,0.00313240207930973,0,0,0.00478093362441492,0,0,0,9.45438714062806e-05,0,0,0,0,0,0,0,0.147816572855976,0.00313240207930973,1.47325731256706,0.000968225028373291,0.00711025983619181,0.250805731781531
0,0.0102155692328598,0.00130866683221333,0.000319787800455893,0.10486388395347,0,0.494190887105185,0.664079036141448,0.964626246820699,8.87804276473963e-09,0.0238781175167983,0,0.0134939245664041,0.0736169629949255,0,0.000798185265066264,0,0,0,0.00010470230200723,0,0,0,0,0,0,0,0.170009489161113,0.0871108875613296,1.62870528296215,0,0.0021068520972796,0.274873373114582
0,0.0310836181267369,0.00280443250190295,0.00011661375545684,0.154628742922534,0,0.167780209139687,0.718538517336788,0.841361430920057,9.3784736414515e-09,0.0563228010556914,0.193880126565187,0.0145812636425166,0.119451080153483,0,0.00213899558859168,0.0116596938671455,0.00194617467875528,0.019646789398495,4.065186655869e-05,0,0,0.000537064028066112,0,9.07544513226142e-18,6.87288424227176e-18,0,0.186464896941637,0.134032343796,1.55989994825684,0,0.00494342809049462,0.341093639864171
0,0.000262794057261029,0,0.00303346849846826,0.131116411257409,0,0.335793398724156,0.472428132702741,0.763011354758206,8.51285083946568e-06,0.155104189418368,0,0.0018674190230196,0.146574279781504,0,0,0,0,0.0465099861220199,5.66494496168137e-06,0,0,0,0,4.42093251443304e-18,0,0,0.192226477224555,0.148441698804523,1.23543948746095,0,0,0.323342888481965
0.00240395634036494,0.00503434169571295,0.00119169140140972,0,0.163732693904449,0.0116641847291687,0,0.751597280695183,1.26341391158306,1.65058942490309e-06,0.0363908985416295,0.0778353449588085,0.000674291664367717,0,0.00494148717911976,0,0.00456786903913086,0.00270803712271003,0.00964662413952433,5.89050870094203e-06,0,0.00125659474365292,0,0.00335314353351897,0,0,6.95364151410165e-19,0.212203664996519,0.000674291664367717,2.01501119227824,0.0166056719082885,0.00119169140140972,0.375936358900968
0,0.0103177044486158,0.000762490694293942,0.000137185400129356,0.120447785640456,0,0.34314791432043,0.71211990693575,0.668962519499867,0,0.0245604295015151,0.081957221301693,0.00239983414969007,0,0,0,0,0.000549895518695485,0.00291858873642623,1.74339620866114e-06,0,0,0,0,0,0,0,0.184343010666115,0.00239983414969007,1.38108242643562,0,0.000762490694293942,0.304790796306571
0,0.0201061577381344,0.000371842143017114,0,0.110075740260051,0,0.306514172074742,0.549951904373754,0.539858701589086,0,0.0317709269874688,0.0332685906855436,0.00411612171256398,0,0,2.43748416000168e-05,0.00549162467934322,0.00180358957425524,0.018294970280502,0.00276869447870688,0,0,0,0,1.49344902011087e-18,1.129699088771e-19,0,0.153154778684457,0.00411612171256398,1.08981060596284,0,0.000396216984617131,0.263230518944508
0,0.00412132662181357,0.000730185572790268,0.000290046256614724,0.0975903649463576,0.00169532469277767,0.362948570159736,0.53672015542226,0.48291267277517,6.08257577932495e-07,0.0165075280468345,0.00641082440349495,0,0.00612482080675036,0.00295823669967591,0,0,0.00011493056132226,0.00502137184839031,5.20988687163801e-07,0,0,0,0,0,2.36681740821802e-19,0,0.18760262447002,0.00612482080675036,1.01963282819743,0.00465356139245358,0.000730185572790268,0.285192989416378
0.000961557342152748,0.000943080594672329,0.00160037518727554,0.00021166561481756,0.0985545956120357,0.00668995432275393,0.342810579387846,0.674439512899995,0.85126497035556,6.98557882961195e-07,0.012820591709342,0,0.00641268254780241,0.0855076249485612,0.00702106130046322,0,0,0,0,0.0177684102879865,0,0.00473976135261968,0,0,2.47133939367945e-18,0,5.32113655241882e-18,0.164538777500615,0.0919203074963636,1.52570448325555,0.0137110156232171,0.00160037518727554,0.263093373112651
0,0,0,0.000941924749561214,0.132537487025966,0.00574494786310292,0.153664675634123,0.680644125507382,0.65636247449005,0,0.0673608432915906,0,0,0.00504343030039871,0,0,0.00768223570660296,0.00731006395664911,0.0813346382538978,9.97106759829028e-07,0,0,0,0,4.85465116437733e-18,6.53685125008194e-18,0,0.196933924076765,0.00504343030039871,1.33700659999743,0.00574494786310292,0,0.329471411102731
0,0,0,0.000507528711483206,0.091006334839894,0.00344396166664915,0.312329367359832,0.383248449405576,0.637685439534019,5.38710622164943e-07,0.0112153778091228,0.0606864099031123,0.0154269115325325,0.0384980457163977,0.00550286896538854,0,0,0,0,1.12091058486002e-05,0,0,0,0,1.31032901695154e-18,0,2.37949550794941e-19,0.177852159752016,0.0539249572489303,1.0209338889396,0.0089468306320377,0,0.26885849459191
0,0,5.48790627618739e-05,0.00093558948276557,0.0909636119162788,0.00143052002302218,0.247034446537431,0.646980575818837,0.819652379598354,2.51421037688249e-07,0.016299352254315,0.0239822832611278,0.000951654708604886,0.0178602668580399,0,0,0.00698145044876456,0.000528047169872672,0.00941070838288985,4.76610532763655e-07,0,0,0,0,0,3.11075729107179e-19,0,0.183875405516688,0.0188119215666448,1.46663295541719,0.00143052002302218,5.48790627618739e-05,0.274839017432967
0,0.00419183876939242,0.00117974237301749,0.000780478862049537,0.108233227576049,0.00552037300530266,0.361679123680143,0.594035586068391,0.892679387970659,8.57579215386899e-07,0,0.0150282697821615,0.00964132312407495,0.0848437160732188,0.00702396106728554,0.00155515901628901,0.0522815899288537,0,0,6.98627345619305e-06,0,0,0,0,0,1.59409472804169e-18,0,0.163429279114819,0.0944850391972938,1.48671497403905,0.0125443340725882,0.0027349013893065,0.271662506690869
0,0.00604651695415906,0.00114788449139584,0.000314805293961686,0.104851652240795,0,0.449998902805098,0.59770977559848,0.806105278455647,2.0397432343882e-06,0.0151597729490992,0,0.016975843477735,0.0630927698814531,0,0,0.00246040597673397,0,0.0025720862600826,0.00773643470740443,0.000256808400091742,0,0,0,0,0,0,0.167810829789114,0.0800686133591881,1.40381505405413,0,0.00114788449139584,0.272662482029909
0,0.0193799671047646,0.00226621707892132,0,0.111040275809077,0,0.372295663731921,0.51823640531532,0.847028228341394,1.41457932213507e-06,0,0,0.0169211450017523,0.167378094180119,0,0,0.0149640097291221,0,0,0.000195449242424792,0,0,0,0,0,0,0,0.158103421096962,0.184299239181872,1.36526463365671,0,0.00226621707892132,0.26914369690604
0,0.00246374210379725,0.00105474251353938,0.000701685161429968,0.0796501534735961,0.00117973037640972,0.296570364419863,0.622702014311846,0.77414871664702,2.4082699774252e-07,0.0393516993447296,0.0349508387957247,0.0035116904606352,0.0279416518792248,0,0.000856035086742716,0.00744131147023037,0.0414319418262129,0.000197068191270758,0.000444130353647456,0.018688408217409,0,0,0,0,0,0,0.164096021525476,0.03145334233986,1.39685073095887,0.00117973037640972,0.0019107776002821,0.243746174999072
0,0.00217819429792625,0.0139993257480773,0.000858714035178973,0.077132384223913,0.000438319840274911,0.282960691811764,0.552070673351462,0.731825262889653,0,0.00653149212876442,0.0499012248692374,0.00328745627902304,0,0,0.000780261171483307,0.0138929829859606,0,0.00577008181652011,6.19921211967382e-06,0,0,0,0,0,1.71080859730912e-18,7.42859177311869e-19,0.164891490466616,0.00328745627902304,1.28389593624112,0.000438319840274911,0.0147795869195606,0.242023874690529
0,0.0123895371102036,0.00220158347468743,0,0.0778212880308316,0.00243671707315759,0.0966000332883811,0.639287638114564,0.915396024101938,0,0.0202302845940078,0,0.000970419688583186,0.0315157910538634,0,0.00130663503239172,0.0170234030648011,0.000202675827021608,0.000980598200486085,0.0274019966261477,0,0,0,0,6.047642069339e-18,0,2.75394728515287e-18,0.195890346114401,0.0324862107424466,1.5546836622165,0.00243671707315759,0.00350821850707915,0.273711634145232
