Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0,0.00221724821008119,4.9125131482782e-06,0.000577377701410183,0.179451025104858,0.00197831542651295,0.238939970961218,0.257290432357789,1.17858226833911,0.0647274431432008,6.42072327829801e-09,0.00466273202911765,0.0196440147676646,1.49276124787415,0.179136113398003,0.00601206336413545,0.00033209899089731,0.00853632851408138,9.35866048255985e-05,0.00395117536459956,0.324117821726071,0,0,0,0,0,3.04442555390155e-19,5.85901817627738e-18,1.67189736127215,1.4358727006969,0.0079903787906484,0.000337011504045589,0.179451025104858
0,0.00419037743350909,0.000397099451124659,0.000494832593819744,0.246359136206428,0.00352814120765605,0.259613522106966,0.196909744466025,1.38693722525665,0.0273083467774321,8.82290319998711e-11,0.0045500173719849,0,1.77420601726206,0.161977336316474,0.00219099240538436,0.000758633132890754,0.0075345553186785,0.000191844697223628,0.0345463109246009,0.327400458953124,0,0,0,0,0,0,6.56172986526418e-18,1.93618335357853,1.58384696972267,0.00571913361304041,0.00115573258401541,0.246359136206428
5.91131178537126e-07,0.00285464831550149,0.000197791635088335,0.000237954867188731,0.173753080561451,0.0143847683302988,0.231981471864462,0.340628866779937,1.17728164320074,0.0591159702399319,1.79972034661882e-09,0.0023639991455682,0.0686751452766667,1.52793198198393,0.184749611100086,0.00474183174618749,0.000470632581602034,0.00592694499588267,0.000120447221741134,0.00264123774208748,0.188338638043921,0,0,0.00302093931702797,0,0,2.97445390068499e-18,0,1.71268159308401,1.51791050998067,0.0191266000764863,0.000668424216690369,0.173753080561451
0.000266450376932646,0.00891509584332162,0.000393469669537585,5.50791984413925e-05,0.181402207840062,0.00393791492884946,0.323478996806837,0.3641166645394,1.45782621370115,0.0147312634561455,8.70483999467923e-09,0.0263443748520734,0.0404163209757401,1.54487737136136,0.150481710453655,0,0.00520606178400597,0.00299292101213661,0.000206015834223268,0.00299186242607289,0.240294072787345,0,0.00835523536697879,0,0,2.17405429010683e-17,0,4.4854098914844e-18,1.69535908181502,1.82194287824055,0.00393791492884946,0.00559953145354355,0.181402207840062
0,0.00438111621485442,0.000107945738354496,0.0321247397181412,0.230809914889777,0.000380544351650236,0.165114405923629,0.137930687259864,1.22186914610111,0.124988354399676,4.8742838716707e-09,0.00592132213511699,0,1.65720024361756,0.219925241108033,0,0.00071563949317827,0.00623840104795888,0.000305025672037016,0.00487727110926527,0.304106684221994,0,0.00109859157106944,0,0,0,0,3.58557127995937e-19,1.8771254847256,1.35979983336097,0.000380544351650236,0.000823585231532765,0.230809914889777
0.00227649049716443,0.000175334282998093,0.000214068800620522,6.97719665074393e-05,0.213632022507333,0.00139367481381737,0.386152130687583,0.552771039978171,1.55203382458942,0,4.56967556485991e-07,0.00811397122444059,0.084264752087108,1.60682168985998,0.105563818112724,0.000385592222810312,0.0220946479218718,0.00474309146679698,0.073955716034517,0.00675693483208935,0.275997285162776,0,0,0,0,2.40851933470925e-18,4.29514675487931e-18,2.86293521748662e-18,1.7123855079727,2.10480486456759,0.00177926703662768,0.0223087167224923,0.213632022507333
0.000491663665366338,0.000525021530131248,0,0.000344875486657097,0.160970617617202,0.00114195500944251,0.358428265503369,0.457780279927623,1.3156373500429,0.0249012008187151,1.02232529084672e-07,0.00511314647607768,0.0532914381328221,1.46542974400843,0.0962793394203475,0.000312181815978274,0,0.00360002084687321,7.32231578840115e-05,0.0122426004331219,0.261077862360527,0,0,0,0.000274627038658397,1.60680444144479e-18,4.06077455680894e-19,0,1.56170908342878,1.77341762997052,0.00145413682542078,0,0.160970617617202
0.00117935150863813,0.02813908409173,0.000343113383008157,0,0.247379526356022,0.00562807683976365,0.387565024233277,0.496244628044502,1.85710076059458,0,4.67742542319844e-08,0.0172272627872848,0.134487028944851,1.81015175570468,0.114724021872261,0.00392898497563485,0.000414028462678013,0.00462575512089484,0.000191285143961668,0.002492451264916,0.287412871091512,0,0,0,0,0,7.14145222490586e-18,7.7849384630338e-18,1.92487577757694,2.35334538863908,0.0095570618153985,0.00075714184568617,0.247379526356022
0.0044359288579086,0.000103853751603547,0.000365697846076886,0,0.197864675426509,0.00192015515834517,0.335513891212542,0.289873113361206,1.65585473821685,0,6.13181391527443e-08,0,0.0951137838840352,1.49853832889003,0.128725575311028,0.000777582013329397,0.000372811568619788,0.0064736685058017,0.0047430566213788,0.00712658608135532,0.238970182014334,0,0,0,0,6.85251615369259e-18,4.18191824275446e-19,0,1.62726390420105,1.94572785157805,0.00269773717167457,0.000738509414696674,0.197864675426509
0.000649028218310973,0.00107707330493516,0.000109782255947096,0.014914961738535,0.166067878651281,0.00304373664056405,0.294717950026948,0.384187164991418,1.35442302129385,0.046799420542655,7.38437630085132e-08,0.00362446154021112,0.101007015376105,1.47029942774295,0.100155828076098,0.0415103787168352,0.000335804512524234,0.0055120669395655,0.0910553737373194,0.00677951832943732,0.265662895714373,0,0.0201532205600208,0.0348085088606955,0,0,0,1.80931948135288e-17,1.57045525581904,1.73861018628527,0.0445541153573993,0.00044558676847133,0.166067878651281
