Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
0,0.00935937287331598,0,0.000389453560583825,0.132295516760411,0.0018529418938287,0.190677665853173,0.0434297501617471,1.30372964265093,1.41024576225902e-07,0.00710790008173053,0.00265057525154311,1.47265469380538,0.15776963970874,0.0328830987413795,0,0.000488772405521175,4.14449907473597e-05,0,0.00518712278531686,0.0046815687088355,0,0,0,4.99179578519845e-19,7.7054097951387e-19,4.85859710680143e-18,1.63042433351412,1.34715939281268,0.0347360406352082,0,0.132295516760411
0,0.0102660536337565,0.000527464400876553,0.000133110619694821,0.159309990503167,0.00342214689847087,0.22224221332908,0.0294164982766108,1.43071436767845,1.08412051734842e-07,0.0348138949942531,0.00780743424561753,1.71956571738368,0.122886071095154,0.00246807006366812,0.000404336574345694,0,0.000274075965525486,0,8.56300367474496e-05,0,0,0,0,0,0,0,1.84245178847884,1.46013086595506,0.00589021696213899,0.000931800975222246,0.159309990503167
0,0.00652293199934184,0.000151577951972238,0.00379042772847298,0.141223724064084,0.00146578453926636,0.0920863015493221,0.0349006016406087,1.09829032636682,1.00639817778411e-07,0.0050860434403129,0,1.37787225675045,0.142071270751606,0.00127792834735965,0.000120531039486394,0,8.28440148918686e-05,0,0.000263865877867734,0.0161615966211664,0,0,0,3.64600606267939e-17,0,0,1.51994352750206,1.13319092800743,0.00274371288662601,0.000272108991458632,0.141223724064084
0.000465986783196944,0.0110340075533016,0.000146706982578304,2.80090121202959e-05,0.153844331140467,0,0.196314022548288,0.135012353747215,1.31258736748256,4.94716823651322e-08,0.00765997871255701,0.039324627984838,1.45784876475274,0.107706754705768,0,0,0.0631870825505147,0.000216750206393732,5.26747983394821e-05,3.83645857451894e-05,0,0,0,0,0,0,0,1.5655555194585,1.44759972122977,0,0.000146706982578304,0.153844331140467
0,0.00617317445234561,0.000130161480870556,0.000188289103800096,0.156657611541513,0.00100842005579163,0.205322759874919,0.160092206481201,1.45093950947418,7.48554778353781e-08,0.00768291759574224,0,1.77262137568737,0.149825902248379,0.000673886548399971,1.84149205110017e-05,0,0.000267319870656611,0,0.000245793475034368,0.00782749058610535,0,0,0,1.13332617031373e-17,7.95801246590642e-18,3.43852268209518e-17,1.92244727793575,1.61103171595538,0.0016823066041916,0.000148576401381558,0.156657611541513
0.0022088505995728,0.00337107025483656,0.0120049334198597,1.77515603009259e-05,0.231820388651977,0.000540110705009798,0.201688711702126,0.177193844797084,1.42809810500027,0.00983181101394946,0.00828101946409122,0.00270037465612529,1.5554666691493,0.0749502636959915,0.0246244858153864,0.000135388378305444,0.011781740305012,0.000323231729226702,0.00434798747226036,3.08119455094735e-05,0,0,0,0,0,0,0,1.63041693284529,1.60529194979735,0.0251645965203962,0.0121403217981652,0.231820388651977
0.00124595820863377,0.0042245610997492,0,0.00834080534841644,0.157688828302803,0.00294212545703206,0.189388897855813,0.104563615118052,1.30280812363098,3.89116086009567e-07,0.00502899179374343,0.0220306493917494,1.43846354202292,0.0244196983109768,0.00615022638122052,0,0.000117639402388874,0.00458815871277055,0.0022035606275471,3.55617096659838e-05,0.00491370460210313,0,0.00273740644927058,0,0,0,1.01363329496211e-18,1.46288324033389,1.40737173874903,0.00909235183825259,0,0.157688828302803
0.00156653763731613,0.0153739101316577,2.83037796507285e-05,8.93253802296355e-05,0.253000222182339,0.000261480809700539,0.22465493822467,0.178440023642994,1.72347733741042,6.609404809095e-08,0.00589139654820366,0.156025151847979,1.66500933779546,0.125513996208935,0.000139828893892494,0.0448155951114816,0.000477243293769704,0.000282221450797422,0.00303400220649681,8.09847565863954e-05,0.0155241018162183,0,0,0,2.41026187892094e-18,2.97173353329648e-18,0,1.7905233340044,1.90191736105341,0.000401309703593033,0.0448438988911324,0.253000222182339
0.0312117626381846,0.00173293548088918,1.93746489685218e-05,9.89410228139636e-05,0.202511341440985,0,0.230255471985876,0.141275232189572,1.44398917807579,2.22516607501393e-07,0.00210404265473482,0.0118090051344832,1.47430980164075,0.0725035475733787,0,0.0567877678736332,0.000601658274156005,0.000168597199790927,0.00267568119284827,2.92262944281556e-05,0,0.00423724448975072,0,0,0,0,1.53003537496816e-17,1.54681334921413,1.58526441026536,0,0.0568071425226017,0.202511341440985
0.000586630732680509,0.00527138197156372,3.89106611474369e-05,0,0.154266876857392,0.00282429265710827,0.171022044037688,0.0740109854562711,1.18737285800084,6.09534248021891e-08,0.0179016183117611,0,1.37766710082976,0.0771326876756114,0.00243136832079316,0.0416600371070169,0,0.00035497904382902,0.00192319600235858,4.27198219856123e-05,0,0,0,0,0,6.88225566195437e-19,1.39271543055771e-17,1.45479978850538,1.26138384345711,0.00525566097790142,0.0416989477681643,0.154266876857392
1.64217972854475e-05,0.00464394345087561,0.000347493032631013,0,0.157475957303707,0.00383479769921848,0.17430099515266,0.0830571004891541,1.15699328663309,0.0899914499886172,0.00758770220009986,0.00561106175814717,1.26085061707259,0.0483503044666622,0.00305249718344631,8.26861455238473e-05,0,0.000184176278723367,0,4.41476497055078e-05,0,0,0,0,1.27870562492546e-18,1.64851583886585e-17,1.16062637162724e-18,1.30920092153925,1.24005038712224,0.0068872948826648,0.000430179178154861,0.157475957303707
0.00797630953369205,0.00799634864432467,0.000201545809956995,5.13260593819801e-05,0.194593710660982,0.00319087304424956,0.178563255996559,0.0964652283295102,1.35435140474911,0,0.00611548041352425,0,1.64169930040595,0.098306419602985,0.00340718681220753,0,0,0.0415429494804811,0,0.000361890305990816,0,0,0,0.0188164646638795,0,8.27560058467537e-17,1.12556697420878e-17,1.74000572000894,1.45081663307862,0.00659805985645709,0.000201545809956995,0.194593710660982
0.00160135131586217,0.00673117725921763,5.95668354031334e-05,0.000244050222069137,0.23642939670808,0,0.253040985319061,0.212719751917868,1.40847019115227,3.14204148067711e-07,0.00870320255308925,0.00323334488836467,1.42762676504242,0.0820547973076197,0,0,0.0035774063473911,0.000563151714300017,0.0143805698639116,0.122683227006736,0,0,0,0,0,3.15550530802767e-19,0,1.50968156235004,1.62118994307013,0,5.95668354031334e-05,0.23642939670808
0.00015036945398965,0.00843707841124154,6.39091354411979e-05,1.7245250363884e-05,0.179664176855969,0.00158669088687805,0.135434566225603,0.083790140991413,1.1446333514279,1.63400374782764e-07,0.00488144138037147,0.00574429520420524,1.18940312220785,0.0956171386998564,0.00125795966856404,0,0,0.000112281418157191,8.86094942774726e-05,2.35504193288554e-05,0,0,0,0,1.92213912298295e-18,0,3.39468244552343e-18,1.2850202609077,1.22842349241931,0.00284465055544209,6.39091354411979e-05,0.179664176855969
0,0.00441782018846595,9.27281455119601e-05,0.000164958089696418,0.125294307985453,0.00376699947898519,0.151952091763793,0.107352723495769,1.03309607841177,4.01617554995242e-08,0.0058209268963865,0.00244754857844469,1.37200330637115,0.106544038612448,0.00352556010973527,0.00540370506272285,0,0.000114711341067917,0,0.000247340776211081,0.0026319295485155,0.00603048132428424,0.00177610069021601,0.00423475735986199,8.83435877887144e-19,0,0,1.4785473449836,1.14044880190754,0.00729255958872046,0.00549643320823481,0.125294307985453
