Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00794698253588652,0.0649024782076117,0.000380408688410921,0.0877948249522576,0.00176526766003446,0.176735068421792,0.0647160344866301,1.28283193957608,1.55972120553787e-07,0.0220082559959609,0.0455829679716423,1.48683816459692,0.156345075423633,0.00171304516087344,0.000121584338237057,0,1.67729430415439e-05,0,0.000921782357011689,0,0.0457593761294189,0.0717167051674712,0,0,0,1.05055584538472e-19,0.191618925497365,1.64318324002056,1.34754797406271,0.00347831282090789,0.0650240625458488,0.279413750449623
0,0.0104405062169261,0.000701599029483729,0.000103638851825552,0.0950159731031667,0.00359656696844922,0.200377265093091,0.0420348674533267,1.36841953227579,6.51393231890547e-08,0.0088321168089143,0.0072409749128912,1.7463621909936,0.115349924937921,0.0705870053710151,0.000629752991816721,0,0.000215929652807286,0,2.73463206180493e-05,0,0,0,0,0,0,1.83259435726416e-18,0.209107530267849,1.86171211593153,1.41045439972912,0.0741835723394643,0.00133135202130045,0.304123503371016
0,0.00823768938885769,0.000431478849751074,5.93696387366093e-05,0.106796999968128,0.00797815391610484,0.0981008008819906,0.0378427057397783,1.08545802508865,0.00240108879156757,0.00545665068164818,0,1.392923880384,0.146060487994263,0.00137072735374218,0.00022688200413434,0,0.00822948615309489,0,6.59955086437938e-05,0,0,0,0,1.37921081294572e-18,1.00183804180967e-18,0,0.163598008058409,1.53898436837827,1.12330073082843,0.00934888126984702,0.000658360853885414,0.270395008026538
0.00102871606231949,0.0138657965095923,0.0145331609189121,1.80362301616971e-05,0.136064051292679,0,0.217904838994988,0.138602341970426,1.34092923195224,7.07808477989879e-08,0.00865365149078621,0.012887941368406,1.44325770253654,0.131342777477545,0,0.0363433608003482,0,0.000265679117977725,0.00143352596433967,6.8360778797222e-05,0,0,0,0.00764000318709643,2.60305673278947e-18,1.68414318613543e-18,9.17552924283802e-20,0.200225640950382,1.57460048001409,1.47953157392266,0,0.0508765217192603,0.336289692243061
0,0.00650936079821448,0.000297698454445215,0.000151156005883147,0.118698324801779,0.00120397816452987,0.205183855036107,0.158334589843595,1.38652751207492,3.28545996654574e-08,0.0171937728439647,0,1.78170270582979,0.142340631697996,0.000796839892425785,0.0137501265390269,0,0.000174434214512014,0,4.90047453090184e-05,0,0,0,0,1.17748761816932e-20,2.89782444087073e-19,0,0.228888223067853,1.92404333752779,1.54486210191851,0.00200081805695566,0.0140478249934721,0.347586547869631
0.00232874300458774,0.0237080696898026,0.000403010485268004,2.56987471674364e-05,0.247677933089401,0.0614276899460841,0.20900934510682,0.195994243601659,1.43750480010285,0.0340880122031212,0.00855630474608881,0.00556716046202148,1.54540852869493,0.0881125874957658,0,0.000318004329296075,0.00188182946290893,0.000380222623133137,0.00460725831047894,4.03069702097129e-05,0,0.00321095255017689,0,0.00354519859970021,1.01340398094583e-17,5.16008449807531e-18,1.09589440062059e-17,0.213336406237471,1.63352111619069,1.63349904370451,0.0614276899460841,0.000721014814564079,0.461014339326872
0.00190523146430755,0.00725145883197988,0,0.000398615744771561,0.16238235200828,0,0.23731398326011,0.0962968178438867,1.35766129297491,4.63693413380317e-07,0.00732958865422253,0.00284006979361283,1.45645649531651,0.0333307731403502,0,0,0.000747022256617901,3.93240168293579e-05,0.00416660935049024,3.68913112101248e-05,0,0,0,0,0,2.8973176161864e-18,0,0.201781971684761,1.48978726845686,1.45395811081879,0,0,0.364164323693041
0.00184828545022515,0.049409905317009,0.000326675418661942,7.97661845211014e-05,0.276036396595904,5.98467528107989e-05,0.254995537008861,0.206871053828706,1.71526976276819,2.95738876459285e-08,0.00593105909556189,0.0153472894952749,1.69451951487045,0.0982953552680133,0,0,0.000656404409037517,0.000254274628809313,0.0033536140089273,7.78980640268477e-05,0.00150341960450772,0,0.0122026250382606,0.00468244323683577,1.94005033886831e-18,0,7.54995805006221e-19,0.217733703111935,1.79281487013846,1.9221408165969,5.98467528107989e-05,0.000326675418661942,0.493770099707839
0.00158477087725948,0.00217104578720534,0.00030138917356301,7.28970816280432e-05,0.185741108792445,0.000128887329598316,0.251471283489575,0.139096483169019,1.3974891873407,5.0706930482666e-08,0.00216210199712671,0.00964048428211181,1.46714904410479,0.05755800392543,4.37840811996793e-05,0.000184212030346684,0.000341161649499544,0.000152738076842369,0.00230337285313995,2.31081250256982e-05,0,0,0,0,0,3.04415164831906e-17,0,0.187265854571473,1.52470704803022,1.53658567050972,0.000172671410797996,0.000485601203909694,0.373006963363918
0.000709323253884944,0.00477657982708368,0.0452298365419363,0,0.103670052083603,0.0023773770410673,0.154514327061069,0.114157100718628,1.10410077390832,5.32122463485413e-08,0.00564045265827061,0,1.38894314648429,0.0627695416836587,0.00208906595095156,0.000291904034259249,0.000206162791077157,0.000261253740979636,0.00161866470293884,0.000407939805127875,0,0.0265180156947964,0,0,0,0,6.38580246620276e-18,0.217323517583721,1.45171268816795,1.21825787462694,0.00446644299201886,0.0455217405761956,0.320993569667324
