Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00412921828991591,0.00014537335901515,0.000513862888113943,0.13232220171137,0.00209465590293401,0.226283802413156,0.126865873385384,1.28889319030839,0.0224217666275859,3.56649517857457e-07,0.00724689576478505,1.23736159576178e-06,1.4655328662252,0.149104255455011,0.000751690938478722,0.000488260179368957,0.00949867844783911,0,0.00116236153202209,3.10442488884604e-05,0,0,0,0,0,0,0,0.198999556634226,1.61463712168021,1.41575906369377,0.00284634684141273,0.000633633538384107,0.331321758345596
0,0.00330083739792713,0.00233562003929103,0.000309645784839098,0.0852721025006306,0.00480219032677453,0.309343972239288,0.150294513019205,1.49986356647749,0,8.61004248623524e-09,0.00496868673088043,0.0214772421890045,1.72486676572059,0.0767010954890959,0.00323424869233716,0.000871848600461003,0.00425929393453103,0,0,0.000355906251004471,0.000182466521776073,0.00407610513849344,0.00696580937375886,0,0,1.50431716915777e-18,1.88916438203735e-18,0.271706974708492,1.80156786120969,1.6501580794967,0.00803643901911169,0.00320746863975204,0.356979077209123
0.00677546614052044,0.00357359121622358,0.000184082159487789,0.000224914407318163,0.113517357329262,0.00148009227588997,0.126087833785388,0.0207764074911353,1.08189687994757,0,2.11237895997253e-07,0.00468347734215674,0,1.36218547330558,0.190775908015834,0.000413006330316068,0.000220916833174942,0.00341629428992522,0.00487631718681603,0,0.00432793691968339,0,0,0,0,0,8.65755123265182e-19,1.91091163871403e-18,0.201465360655398,1.55296138132142,1.10267328743871,0.00189309860620604,0.00040499899266273,0.31498271798466
1.39920057821701e-07,0.0166929076686601,0.000292352719213639,0.00370680137138719,0.159199785871686,0,0.227857768847314,0.117797312925823,1.23997203812598,0,1.01326691757982e-07,0.0221780944514899,0.015017783382992,1.42331559086723,0.149158025643671,0,0.000392112721341008,0.00542682880734919,0.000313860847937386,0.00368888727475587,2.88236449809279e-05,0.00576824703043671,9.99347408189108e-05,0,0,0,6.5446098868449e-19,0,0.19546128925555,1.5724736165109,1.35776935105181,0,0.000684465440554647,0.354661075127236
0.00779781676074699,0.0014035731849421,0.00160400869305213,0.000293762782120872,0.145995643604872,0.00114906776490373,0.263121367766286,0.223914138100444,1.31641594982306,0.0639230876485025,7.37395089068011e-09,0.00509632041096092,0,1.7088785326567,0.119528699846257,0,0.00549375781878103,0.00311888245511454,0.00337523333846955,0.000635037159169285,0.000144936669126015,0,0.00286522531561369,0,0,0,3.93579533403222e-18,2.75121038249187e-18,0.218612436462337,1.82840723250295,1.5403300879235,0.00114906776490373,0.00709776651183316,0.36460808006721
0.000738018741080463,0.000472801376232284,0.000170444353999719,0.000151711840720211,0.211976638106297,0.036854448880992,0.173937784424957,0.0721269705640685,1.3028576398221,0,0.0274750198470096,0.0148358292816337,0.00133408019068944,1.53243579692197,0.173588401769841,0.000398117632559338,0.000550023657027045,0.00288655514636185,0.000466405769595688,0.0160433725629056,0.0139666096900914,0,0,0,0,0,1.99322422899442e-18,0,0.18995248938545,1.70602419869181,1.37498461038617,0.0372525665135514,0.000720468011026764,0.401929127491748
0,0.0120727272904914,0.00774250029654705,0.00713693946568186,0.162160749296056,0.00105713132078942,0.193821560029437,0.0468366589799397,1.15842328010746,0.0142280479117115,6.25688323950203e-07,0.010205889276532,0.000924812095147493,1.43940682285196,0.0897864947247038,0,0,0.00209326006071964,1.21953751661347e-06,0.00579788772621849,3.11617570655831e-06,0.000203251073998476,0,0,0,2.66403330703384e-18,2.49294694239225e-18,1.2574564594302e-18,0.176843271617632,1.52919331757666,1.2052599390874,0.00105713132078942,0.00774250029654705,0.339004020913688
0,0.00624901710266309,0,0.00029935319561829,0.262693279032698,0.00198223141016728,0.233632665970708,0.149566595139792,1.36522696415303,0.0364175110913739,1.24261389961086e-06,0.0116443432692014,0.00418966836030059,1.63731830671114,0.21795171672737,0.0335288693681248,0.000209585083601985,0.00361617702758998,0.000418929433946041,0.00291194906700983,3.84501175414379e-06,0,0,0,0,1.5583033482686e-18,3.08293057673883e-18,2.01575866549448e-18,0.176290833352483,1.85527002343851,1.51479355929282,0.0355111007782921,0.000209585083601985,0.438984112385181
1.77753411782927e-05,0,0.00240484391753998,0.00994668784128392,0.204232583095813,0.0013443184800793,0.250981073128455,0.107230894700976,1.275330089916,0,4.06362527151761e-07,0.00599646407850366,0.00781934940530659,1.41887852531581,0.128850170947761,0.000475499848440693,0.000284852749617538,0.0210011477480227,0.000160172000478402,0.00108358274075354,6.24065002400873e-05,0.0014676104391574,0,0,0.0014006482786031,2.20045208602389e-18,0,0,0.166124380723306,1.54772869626357,1.38256098461698,0.00181981832851999,0.00268969666715751,0.370356963819119
9.88225524557008e-06,0.00278731239852449,7.38328159490732e-05,8.84813262496785e-05,0.159439796533417,0.0187796676256565,0.167816817795655,0.0565578252759441,1.12487426184557,0,1.82276013935917e-07,0.00887669392659027,0.0132070822072434,1.35878101401756,0.169105936693668,0.00180322060156263,0.000365749330635726,0.0226577444077284,0.000375891537968208,0.00296482111955492,3.86532451548643e-06,0,0,0,0,0,0,3.29918150428001e-18,0.189274963495646,1.52788695071123,1.18143208712152,0.0205828882272192,0.000439582146584799,0.348714760029063
0,0.000196816602159778,0.000321779827616915,0.000155074885271293,0.14677295910912,0.003462021626794,0.17968882864542,0.0789753588354246,1.11803356550567,0,0.00533983090574973,0.00710700230881216,0.0078313028950952,1.23304926731788,0.122349363239569,0.00180916891573339,0.000419949506734266,0.00154770962640797,0.000103502761307082,0.00366688752741712,2.60480067504198e-05,0,0.000355576382559127,0.000673959084403148,0.000237784090207463,8.28299566039054e-19,0,1.83155914613731e-18,0.205550241108101,1.35539863055745,1.19700892434109,0.0052711905425274,0.000741729334351181,0.352323200217221
0,0.00593450278926772,0.00400955962740079,0.00975106640368839,0.17728614960927,0.00656606068254062,0.1604133517743,0.0782114029375425,1.28000816142255,0.00269672283971652,2.93623366922346e-07,0.0201372716887321,0,1.61654066812373,0.189629013359206,0.00224573712427315,0.000241246625358463,0.00219861075315547,5.17173082780303e-05,0.00116860337578786,5.39311355431925e-05,0.00165631333836107,0,0,0.00546822006326567,3.49224670288678e-18,0,3.15778811600144e-18,0.213428968545552,1.80616968148293,1.35821956436009,0.00881179780681376,0.00425080625275926,0.390715118154823
