Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
4.11366560505601e-07,0.000530603138828213,0.0054812505198313,0.000330501605458624,0.156159825536374,0.000133324792054349,0.307775510046384,0.303216914752248,1.25715693142483,0.0788662183102043,0.00942194454023438,0.00922646109089608,0.0302835806108702,1.50855906238103,0.210744819319469,0,0.000293701569881713,0.00346230461971846,0.00636671803576822,0.0015107327742911,0.255932450958358,0,0.000914005303331903,0.00849646684308412,0.00900158692393013,0,8.03955526317366e-20,0,0.172417334642022,1.7193038817005,1.56037384617708,0.000133324792054349,0.00577495208971301,0.328577160178396
0.00198058076723407,0.00215630756212264,0.000568056331115559,0.000329527984435461,0.18643285064217,0.00339939332361548,0.274167508815068,0.198881343033894,1.43178249189255,0.0844849184633896,2.75444322676262e-09,0.0138133554606122,0.0349798864280485,1.83474906093952,0.162681304167636,0.00197067631067634,0.000888462127014367,0.00585738308307722,0.00782668271710839,0.000738610050556729,0.221280626872038,0,0,0,0,0,0,0,0.223729495908256,1.99743036510716,1.63066383492644,0.00537006963429181,0.00145651845812993,0.410162346550426
0.000232918605931728,0.00232783006867739,0.000247568379454163,6.75870184808395e-05,0.146828298645208,0.00168771916890825,0.232102799031582,0.370489362470816,1.16707581425585,0.097593979925314,0.00450183726405572,0.000357102498039509,0.00395010215510096,1.50966223059755,0.173023712560981,0.0127597941333536,0.000286904200547129,0.0163800191614301,4.99711292842668e-05,0.00141830019374665,0.229891602751266,0,0,0,0,0,0,0,0.209053252746966,1.68268594315853,1.53756517672667,0.0144475133022618,0.000534472580001292,0.355881551392175
1.1031372600538e-05,0.00513958087819087,0.00494007300003575,0,0.150043689679383,0.000928583310691661,0.292450122257116,0.382069854894222,1.25423160793525,0.0306285763122279,8.40102702300415e-09,0.00503500570602783,0.0283533483337244,1.52176660915671,0.151270434577665,2.8213701852172e-05,0.000392793453469089,0.00185159193316251,0.000149154968689681,0.00170899882043799,0.257827097704459,0,0,0,0.00529946459443814,6.14858387925852e-19,2.71587992393174e-18,0,0.186927266534922,1.67303704373438,1.63630146282947,0.000956797012543833,0.00533286645350484,0.336970956214305
1.39026155274498e-07,1.02985464806212e-07,0.000211075702902972,0.000152397428537097,0.167964779715257,0,0.444680377497906,0.539458711320451,1.22605181351627,0.194863178776377,8.87586393006515e-08,0.00386910275241179,0,1.8505109911902,0.228854603550892,0,0.000454621470396818,0.00158810126826447,0.000169864051851499,0.00045391717972149,0.291455071240017,0,0,0,0,6.57546192089058e-21,0,0,0.108346636039739,2.07936559474109,1.76551052483672,0,0.00066569717329979,0.276311415754996
0.00256380955042343,1.0290740060788e-08,0.000227905579512839,0,0.12568712352813,0.000515265273520297,0.425325164626728,0.611955982769584,1.44368213479357,0.0346264233980536,1.9544962271444e-07,0.0430625889884769,0.041482241575206,1.57338400524038,0.133799366132038,0.000697817706341172,0.000312795265187987,0.0139248251664337,0.0283107748735429,0.00409538231399411,0.308515966332202,0.00530709184310368,0.00401892748121216,0.00265435662978472,0,1.52945449963952e-18,4.62894793941361e-18,0,0.192343997200393,1.70718337137242,2.05563811756315,0.00121308297986147,0.000540700844700826,0.318031120728522
0.00205441865709864,0.00424568699507594,8.75941701563004e-07,9.53544368424756e-05,0.0945146347819064,0.00819741383056919,0.360742523642497,0.482218641206833,1.28727885346425,0.052326839792133,1.92373914310443e-07,0.00326283621253614,0.0356733321254567,1.52279414686289,0.0744787318332163,0.00013228929811405,8.17750135181577e-05,0.0358898828331948,4.06518465555255e-05,0.0031006800548325,0.252834105905116,0,0,0.0155942508623636,0.0134424845206502,0,0,0,0.184183747077413,1.5972728786961,1.76949749467109,0.00832970312868324,8.26509552197207e-05,0.278698381859319
0.00107496195336306,0.00127898864674941,0.000317095114949779,0,0.094093882196172,0.00450534551108399,0.317087477623355,0.498031357198463,1.57741524558481,0.0322959325985558,3.03931264847657e-08,0.00458950930586044,0.0637516201945371,1.71864643273763,0.112638534651798,0.00311015357353774,0.000403100653129035,0.00117610950969004,0.000275743601070628,0.0750321449837643,0.265618909830812,0.0218532953204747,0,0,0,0,0,6.55721441181305e-18,0.232175817916785,1.83128496738942,2.07544660278327,0.00761549908462172,0.000720195768078815,0.326269700112957
0.00336896379638621,0,0.000335185603105712,0.00821999921808188,0.0977225215978075,0.00186384624403951,0.357161878636803,0.464712520299786,1.48359416181528,0.0141293642160338,3.34370064023141e-09,0.000866568019687809,0.0386297622747197,1.53278648585405,0.125689579124209,0.000699591982958908,0.0137055344240263,0.0028495590154153,0.057417742832155,0.0042198781245343,0.256315545687629,0.00187622846815781,0,0,0,2.88052571223206e-18,6.04940734418567e-18,4.43870507570808e-19,0.245367776981377,1.65847606497826,1.94830668211507,0.00256343822699841,0.014040720027132,0.343090298579184
0.00184116242963223,8.68239841117854e-05,0.000264428075656444,0.0378722810178859,0.123122451441145,0.00229945074847484,0.315692895515863,0.43261951883233,1.33126255888126,0.0388059790863349,5.01351596528367e-08,0.00475753132739681,0.0748993728340416,1.49151925401265,0.0947319864925109,0.00129344382937923,0.0194896231145737,0.00340228539082858,0.000390028552734945,0.00522723153259584,0.255485617441297,0,0,0,0,1.68193257433444e-17,0,4.887165732084e-18,0.214476388065193,1.58625124050516,1.76388207771359,0.00359289457785407,0.0197540511902301,0.337598839506337
