Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0,0.000569434376122466,0.00149439997571547,0.113675925439367,0.00117410426421714,0.223224534263017,0.662910775889292,0.81341232881374,1.04911597201906e-06,0.019498813835735,0.013493551930218,0.0073649436588664,0.0824303215956858,0,2.87875157353545e-05,0.00334677208486045,0,0.000579802783934687,0.000145115655929834,0,0,0,0,2.01921733892502e-17,6.81039315438947e-18,3.57057265294268e-19,0.193650629914633,0.0897952652545522,1.47632310470303,0.00117410426421714,0.00059822189185782,0.307326555354
0,0,0.0740171966871812,0.00141906137236266,0.112712806888864,0,0.332925624164104,0.527759833307472,0.694317722351318,0.00121216208415706,0.0254576825720538,0.0660139363867713,0.00635153478780997,0.0314242914428355,0,0.00185019488492575,0.0114374310994592,0.000764823796337481,0,1.48005374332609e-05,0,0,0,0,0,0,0,0.213284348283288,0.0377758262306455,1.22207755565879,0,0.0758673915721069,0.325997155172153
0,0,0.00109475921502989,0.000414740121220548,0.0986849287958816,0,0.248078848237504,0.47581832033073,0.607043859930382,0.0861814931942229,0.0137363031510033,0,0.0137861757739574,0.0901733635739726,0,4.9178528123089e-05,0.00384257214955217,0.000148760221996104,0,2.3006908087649e-05,0,0,0,0,0,0,0,0.183562904477626,0.10395953934793,1.08286218026111,0,0.00114393774315298,0.282247833273507
0,0,0.00627860841101351,0,0.117091486235452,0.0190031546137737,0.0346479588456309,0.428546839981197,1.03397657639388,0.00947184680183151,0.0752975458738243,0.191945393027371,0.0253859980584307,0.00275114028572196,0.000691096158021739,0.0042479830209519,0,0.00771232678788639,0,4.77498382499022e-06,0,0.000687411771740051,0.000352246740781852,0,0,9.14212854892535e-19,0,0.180067895371205,0.0281371383441527,1.46252341637508,0.0196942507717954,0.0105265914319654,0.297159381606657
0,0,0.00103376094936607,0.00148725144637358,0.110621935902837,0,0.505339750593089,0.499913473436184,0.849356560573227,5.1691927928078e-07,0.0261416304804058,0,0.0281402106686014,0.212003144986736,0,0.00125687165615562,0,0.000975599184187283,0,8.0079268527423e-05,0,0,0,0,1.52263068223827e-17,0,0,0.209984765750651,0.240143355655337,1.34927003400941,0,0.00229063260552169,0.320606701653489
0,0,0.0886595546597887,0.00104335116318833,0.170691078228884,0,0.0868306585658079,0.67658501174278,0.896894414544893,0.0462847982710973,0.0596546439442286,0.133655665375897,0.0136857455028519,0.16392629611319,0,0.00122303672467471,0.00990384245892437,0.00203897501337003,0.0151591824750004,5.48145904542351e-05,0,0,0,0,2.56363684894593e-18,0,0,0.221625785458355,0.177612041616042,1.57347942628767,0,0.0898825913844634,0.39231686368724
0,0.00147337724877924,0,0.000656133418192635,0.116823672146195,0.000214839296453304,0.37008264599995,0.62733799328675,0.695190320549835,2.93276664504391e-06,0.0265324926355545,0,0.000796691321126466,0.0371747648344581,0,0,0,0,0.00542440883577651,1.46164378825527e-06,0,0,0,0,2.40147876723178e-18,0,0,0.195252573660112,0.0379714561555846,1.32252831383659,0.000214839296453304,0,0.312076245806307
0.00789629128811849,0.0217106970434085,0.00169637482024507,0,0.157089222879786,0,0,0.751041083089485,1.31036135740318,0,0.0767441619291906,0.140598033044631,0.000297802253696071,0,0,0,0,0.0046334014354298,0.0275654001728682,4.10953376723273e-05,0,0,0,0.00746100142501019,0,1.21488228663978e-18,1.14520726039729e-18,0.220849478720788,0.000297802253696071,2.06140244049267,0,0.00169637482024507,0.377938701600574
0,0.00678032236523455,0.000748343694141448,0,0.118856584683017,0,0.315205205897167,0.674398067517227,0.706943266683347,0,0.0109714665759962,0.0625111694335028,0.000362420842434308,0,0,0,0,0.000172000641514585,0,0.0149942203752718,0,0,0,0,0,7.15754917985347e-19,2.54991752249889e-19,0.17615954417297,0.000362420842434308,1.38134133420057,0,0.000748343694141448,0.295016128855987
0,0.0154177668768991,0.000422505116751903,0,0.1124647634124,0,0.313733480460009,0.518872335380484,0.480098720848413,0,0.0400029100753763,0.0566923215254087,0.00090276698369862,0.0116823778597665,0,0.000155127604270648,0,0.00187205426095418,0.0189312614467525,0.000192174114682469,0,0,0.00184691817262674,0,0,4.02934745092184e-18,0,0.16582904841468,0.0125851448434651,0.998971056228897,0,0.000577632721022551,0.27829381182708
