Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0.0427151507129758,0.00604897067756759,0.000183723253563888,0.000225004305276085,0.143565172260515,0,0.241847218264661,0.200264420250489,1.47122922441641,3.54467929764732e-08,0.00898028121952588,0.0511693981132934,1.57171230368771,0.207550070738815,0,0.0216198649133579,0.00163658502209575,0.000129428310979672,0.00162328094134995,0.258312593806903,0,0,0,0,9.31992317309969e-19,0,1.77950662159472e-18,0.182367149294189,1.77926237442652,1.6714936446669,0,0.0218035881669218,0.325932321554704
0,0.120840376849526,0.000441345273218703,0.000242818848428457,0.172405320579214,0.00470654599619342,0.213138128201412,0.115021632567027,1.58735783626658,0.0668666717450501,0.00433226909905192,0.0521655636827728,1.79109046055365,0.173227738236243,0.0945664629555996,0.000462789053504975,0.0035675777849661,0.000259867564912382,0.00102592854574958,0.26411795939492,0,0,0,0,0,2.32911975826797e-18,6.19083395875825e-18,0.268523105155222,1.96431819878989,1.70237946883361,0.0992730089517931,0.000904134326723678,0.440928425734436
0.027732200077226,0.00937252690736803,0.000526300508395207,0,0.162281303365296,0.0023875552852858,0.0989972030831516,0.15871253384667,1.3557956232754,0.00644916623887351,0.000565656581013265,0.00735280728855176,1.49411280797676,0.192412728910562,0.000229919411344792,0.000350465396823378,0.0152669876759563,0.00013784245854291,0.00203246208770402,0.237191443857737,0,0.00243730016976299,0.016717865876217,0,2.81612742882012e-18,0,0,0.247594154111424,1.68652553688732,1.51450815712207,0.00261747469663059,0.000876765905218585,0.40987545747672
0.000690415384603207,0.0248808063141259,0.000456070193688314,0.0125802768973053,0.147145956615755,0.000177159905797671,0.237884112520424,0.210931215459065,1.43745830954133,1.27454173037355e-09,0.00516512274113487,0.0282957553754657,1.54152638039985,0.144576451097623,0.0311459415770736,0.000275999361875593,0.000427240523403865,0.000193031777621932,0.00169179042822086,0.246621682510823,0,0,0,0,0,0,0,0.221884590829499,1.68610283149747,1.64838952500039,0.0313231014828713,0.000732069555563907,0.369030547445254
0.000308169948606198,0.00374147962455829,0.000307146484188473,0.0247570509121643,0.220353070200128,0,0.274207852779908,0.21790929273768,1.60814863694964,2.34147185855471e-08,0.00490379324757349,0,1.89739479085617,0.186864645897274,0,0.00035007560505518,8.19004787810335e-05,0.000234472065437489,0.0257142862007098,0.288281809099686,0,0,0,7.04235813559512e-05,3.53029827144547e-18,0,0,0.168404672553158,2.08425943675344,1.82605792968731,0,0.000657222089243653,0.388757742753286
0.0382446669363887,0.00236192254818447,0.000474432333088553,0,0.126786002104436,0,0.293837736083996,0.446689630594065,1.53249993102633,2.47788832481725e-07,0.0322061620013632,0.0642405798073778,1.68677013293595,0.078604506727037,0,0.000371742919945934,0.0012713808008583,0.000321790280271668,0.00427774969023567,0.255432794211765,0.0276404756581586,0,0,0,6.9945625202707e-18,0,4.52891985025362e-18,0.179685455349837,1.76537463966298,1.9791895616204,0,0.000846175253034487,0.306471457454272
0.00370888554139938,0.0156062472533223,0.000102307567921724,0.0365494715081464,0.124011685476935,0,0.329170564989362,0.344257592809142,1.59828003219574,1.31182303207522e-07,0.00419008399730572,0.0712785594744888,1.49913830984682,0.0988883328657947,0,0.0105864707693816,0.0521418825388277,0.0843170248584441,0.00368221513135631,0.225623513812728,0.0278264391679836,0.0289178339139347,0.0114238257249504,0.00628222172293402,0,4.65763746648527e-18,9.19844128574064e-18,0.198610635971947,1.59802664271262,1.94253762500488,0,0.0106887783373033,0.322622321448882
0.00120741345597767,0.0056718939954133,0.0566911929657941,0,0.175551593397097,0.00385038526222672,0.293390262656411,0.392547643743202,1.81430056454457,1.7760976018364e-07,0.00447132954904278,0.068892379098928,1.76857728025193,0.127387019217321,0.00268957394724751,0.000383913978907598,0,0.000323836967729367,0.00109654978061668,0.277462627717708,0,0,0,0.00556844417704762,4.60743822659132e-18,0,0,0.204970830778925,1.89596429946926,2.20684820828778,0.00653995920947422,0.0570751069447017,0.380522424176022
0.00187988771330278,0.00153391546194785,0.16265761479257,0,0.170817477125388,0.0977321191291092,0.271064868841731,0.247210839510429,1.61166289200892,9.58019428028099e-08,0.000629524682149555,0.059015022590202,1.69244564257197,0.0760079581107993,0.000667793555501723,0.000422880686766277,0.00234876895803354,0.000223485682368273,0.00264532901389675,0.258284792193405,0,0,0,0,0,0,0,0.1908338748968,1.76845360068277,1.85887373151934,0.0983999126846109,0.163080495479337,0.361651352022188
0.0274431987497844,0.0754156751170282,0.000423034456893658,0,0.126368432849517,0.00210768244004109,0.245912047718677,0.249810928975499,1.47145061296897,1.87428845461555e-07,0.00456537485671993,0.104810263232014,1.46967493450167,0.112198283503567,0.0904826003807935,0.000396724437047694,0.00202922014262732,0.0375487169139438,0.00452454207108446,0.260564545356329,0,0,0.0612056911685333,0,0,0,0,0.211983191601726,1.58187321800524,1.72126154194447,0.0925902828208346,0.000819758893941352,0.338351624451243
