Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,tNAA,Glx,tCho,tCr,GABAplus
1.3189393709936e-07,0.000722098266476283,0.000108314306545633,0.000303995938170739,0.140408470047011,0.01664907502973,0.333636392139118,0.361009252193511,1.18985961528506,0.10175928573975,1.2636447044238e-07,0.0295307349392318,0.0254204497200175,1.51896266412978,0.185880120782367,0,0.000327186828204739,0.00309723042635513,8.32729888066558e-07,0.000986059831638789,0.244812420477617,0,0,0,0,0,1.02417423743225e-18,0,1.70484278491215,1.55086886747857,0.01664907502973,0.000435501134750373,0.140408470047011
2.49807619880491e-08,0.0021045967135927,0.00056720850317377,0.012184220645677,0.196308199306936,0.0207496362859223,0.320648441142132,0.300749062747366,1.487714209005,0.0849724938110994,1.38337475125879e-08,0.00495939155633886,0.0256112892347841,1.80132959426913,0.174831282222916,0.00127469322593035,0.0119802309261784,0.00545546858650552,0.000150140133801597,0.000506798722340007,0.250105885842165,0,0,0.0225642365972845,0,0,2.69508962696971e-18,8.3186855550105e-18,1.97616087649205,1.78846327175237,0.0220243295118527,0.0125474394293521,0.196308199306936
3.61948030723719e-05,0.00197454254482233,0.000213433536120335,7.1498911631917e-05,0.168339149830646,0.00110509337683199,0.219027632571495,0.346484032736667,1.09909563409418,0.0748064745987981,0.0125420846469323,0.000415484274098029,0.00416638344528792,1.45763608184037,0.234905337429448,0.000436414520771505,0.000284069574526063,0.00467808827869893,0.00853075615763219,0.00113792513799446,0.259879630658976,0,0.00975988125012385,0,0,1.66715344056805e-16,8.19758840548517e-16,0,1.69254141926982,1.44557966683085,0.0015415078976035,0.000497503110646398,0.168339149830646
7.57066559805443e-05,0.0130141477002546,0.0102951059091381,0.00876853175466271,0.189533609572617,0.0054403117625291,0.283704937911,0.355666336460476,1.37884757334767,0.00322495384728545,9.22338100519104e-10,0.00594692123204757,0.0244330817553923,1.4979645347251,0.136086166989565,0.000515227648418156,0.00524474948661995,0.0104637031020301,0.000372873440162833,0.00199202774145591,0.245308877823814,0,0,0.00056511659414639,0.0113209493092122,0,7.85805568451853e-19,9.7588936638387e-19,1.63405070171467,1.73451390980815,0.00595553941094726,0.015539855395758,0.189533609572617
1.18753775404806e-06,5.84988887240352e-05,0.000343400875920288,0.000203598586956104,0.162512019964763,0,0.414682022847679,0.482447165876698,1.25894389455893,0.131141525316294,0.0116067965829515,0.00416049267096853,0,1.82183538726435,0.225925660106314,0.00616858206226862,0.000731191213166859,0.00151704861162308,8.60496443380664e-05,0.028168252167868,0.284442227663987,0,0,0,0,0,0,0,2.04776104737066,1.74139106043562,0.00616858206226862,0.00107459208908715,0.162512019964763
0.00343751611680076,6.66604329390401e-07,0.000341275659536398,0,0.170007834521105,0.000369199936677327,0.395015752051212,0.597294483133577,1.56170890634652,0,1.957739218815e-07,0.0141238515125073,0.0297083929603598,1.60028313675859,0.114041619502431,0,0.0201917610822009,0.00211941320886677,0.000391626989967675,0.00476091614864974,0.265891617578876,0,0.00736288755074858,0.0201064847864515,0,5.08201772652611e-17,1.21782730898367e-16,8.34103264851533e-19,1.71432475626103,2.1590033894801,0.000369199936677327,0.0205330367417373,0.170007834521105
0.0011706482384836,9.00435308018215e-05,9.20406929284485e-09,0.0183368900200772,0.140203714936821,0,0.397366631782791,0.518017328638526,1.1737035471775,0.0600161567970853,7.08991042815319e-08,0.00274746230570432,0.0250118070629455,1.49296825026706,0.0994481591532017,0,7.36906074978389e-06,0.00195583625481662,4.50442816778879e-05,0.00495299426254327,0.249581579805305,0.00714998706772059,0,0,0,2.97732334919089e-18,2.63446892246295e-18,4.77068116451953e-18,1.59241640942026,1.69172087581602,0,7.37826481907673e-06,0.140203714936821
0.000775385701181088,0.00168601632113681,0.000458414878722451,0.00931068703129609,0.189534030720146,0.0047070892329749,0.31596954780204,0.486032698570636,1.66212292049658,0.000385442225936733,4.14838943876677e-08,0.00477470203137714,0.0740548689280433,1.7427711571882,0.120498474036353,0.00313554019818352,0.000585684926035553,0.00990179675772212,0.000300423449880275,0.0015905284134367,0.265853304220571,0,0,0,0.00456508136379128,1.01888758911826e-16,0,0,1.86326963122455,2.14815561906721,0.00784262943115842,0.001044099804758,0.189534030720146
0.0128315279732839,0,0.000442283603645798,0,0.150501795976402,0.00133466249180494,0.330599074838111,0.435353442124565,1.55110298514236,0.0300047906883071,0.0240019233615078,0.00096502589390571,0.0396933098532778,1.54024988276283,0.122316399995048,0.000103510565839016,0.000526030520182724,0.00258959883200808,0.000426637837463535,0.00461390365277567,0.271617159303922,0,0,0,0,0,0,0,1.66256628275788,1.98645642726692,0.00143817305764395,0.000968314123828522,0.150501795976402
0.0354029951084345,0.00415822945146591,0.00026875993909547,0,0.146121071594443,0.0188335676898173,0.260843597362935,0.379625777472481,1.37255194577066,0.0370519911778312,6.98942939821107e-08,0.00542782442112955,0.0716200317077652,1.44793393958857,0.126633747861281,0.000676134233177966,0.00043796144360041,0.00313526341021577,0.000510910660855491,0.00656045383489754,0.250021236655939,0,0,0,0,0,3.92262252879899e-18,4.89152202382043e-18,1.57456768744985,1.75217772324314,0.0195097019229952,0.000706721382695881,0.146121071594443
