Asc,Asp,Cr,CrCH2,GABA,GPC,GSH,Gln,Glu,HCar,H2O,Ins,Lac,NAA,NAAG,PCh,PCr,PE,Scyllo,Tau,MM09,MM12,MM14,MM17,MM20,Lip09,Lip13,Lip20,MM3co,tNAA,Glx,tCho,tCr,GABAplus
0,0.00470714551634365,0.000766420001801264,0.000242605280837915,0.132982159716954,0.00370959687009382,0.291172269392754,0.695368150676669,0.809779254677815,0.0528958695304021,9.89879288523582e-09,0.0223401399752429,0,8.50522865929917e-05,0,0,0.000779557616203273,0.0108461552129792,0.000231041971857442,0.0106186550017725,0.00379777354489047,0,0,7.3559234996307e-05,0,0,4.37685407134385e-19,7.56231182404657e-19,0.168007569237892,8.50522865929917e-05,1.50514740535448,0.00370959687009382,0.00154597761800454,0.300989728954846
0,0.000451951532355586,0.00114378456362273,0.000341595391179324,0.119518191912319,0.00450737285097782,0.290125189717804,0.667426929767917,0.813520034130541,0,0,0.0214362166263831,0.026897817666899,0.000343160583293762,0,0,0.0012698866682682,0.0165062306305648,0.000512942487830323,0.00523618041793225,0.000102422462607833,0,0,0,0,0,1.30921635633384e-19,0,0.214712239865664,0.000343160583293762,1.48094696389846,0.00450737285097782,0.00241367123189093,0.334230431777984
0,0.00825517933186258,0.0008662947088997,0,0.105006427604504,0,0.255275240152573,0.501004143942151,0.591645832540142,0,0.00528198721387303,0.0199208621414296,0,0.000517090782563512,0.00907580695780342,0,0.000260745658565321,0.0127860445709696,0.000323558273376742,1.86930401180494e-05,0.000122383631632787,0,2.19058136715157e-06,3.26441601470544e-06,1.62968297891637e-07,0,8.95347577056015e-20,0,0.179159801204483,0.00959289774036693,1.09264997648229,0,0.00112704036746502,0.284166228808987
0,0.00386011273917929,0.00281765025547323,0.000410760561291986,0.11886333739699,0.00639915213756497,0.0228384478084609,0.654322380875397,0.951115384300059,0,0.00158188419834734,0.0244837629675276,0.0473962870216698,0.000983764230695801,0,0,0.00114214243996702,0.01025486827055,0.000320977972117292,0.00962200115512485,0.00101367287939442,2.29786434674439e-06,0,3.46457390357634e-06,6.71867716274252e-07,0,1.96035613252002e-18,7.88028314817831e-18,0.175702321914548,0.000983764230695801,1.60543776517546,0.00639915213756497,0.00395979269544025,0.294565659311538
0,0.0108835771874991,0.000464407745582197,0.00237889046345063,0.122793932496654,0.00166317238237561,0.460088545262622,0.749327852213189,0.818101950617455,0.0143971130525067,5.08716850339827e-08,0.0166180150354762,0,0.000878392735904234,0.0240958127277285,0,0.00070437499172889,0.00834136097627164,0.000478411631394561,0.00670670982326468,0.000244452324668196,0,0,0,0,0,1.08855611825539e-18,0,0.210555500565046,0.0249742054636328,1.56742980283064,0.00166317238237561,0.00116878273731109,0.3333494330617
0,0.0013727811692333,0.00099199406139124,0,0.127776498238196,0.0152750350583095,0.131095610458826,0.654783587658799,0.815995939288027,0,3.73141043253843e-07,0.0322889603041383,0.0440363850932981,0.00146984852330802,0.020047102552666,0.00250782758205647,0.00123414926710549,0.00498312159359414,0.000863513377806947,0.00533558589580965,2.72044288741801e-05,0,0,0,0,0,1.81590365304894e-18,1.88501875698583e-18,0.186973258001132,0.0215169510759741,1.47077952694683,0.017782862640366,0.00222614332849673,0.314749756239328
0,0,0,0.00091365882511278,0.128528267681137,0.00024461052063746,0.354654034834343,0.635503485159224,0.671937991014734,0.0370301137791684,4.77450361026436e-07,0.0345991574533174,0,0.000573443774525374,0.0427048046708812,0,0,0.00274556281424826,3.7206290286924e-05,0.00766228707681767,3.27928432125023e-06,0,0,0,0.000316143423208801,5.88868594190178e-19,1.15030422949258e-18,0,0.18624331132712,0.0432782484454065,1.30744147617396,0.00024461052063746,0,0.314771579008258
0.00240667657794513,0.000350681894385749,0.000934478878827289,0,0.17533389148745,0.0115841054956522,0,0.800253318047307,1.28140436864747,0.0453174097797227,2.20460971918898e-09,0.0451828890129285,0.0594312469907008,0.000438128350438029,0.0056050965784213,0.0037122632312262,0,0.00536658114491324,0.00166040740499589,0.0130573719742568,9.90144572158248e-06,0,4.84929176861625e-05,0.000140288450577414,0,5.48989396508203e-19,0,2.6522665128737e-19,0.215446819751513,0.00604322492885933,2.08165768669478,0.0152963687268784,0.000934478878827289,0.390780711238963
0.00055964993646193,0.00212382523476133,2.39927314038511e-05,0.000362978906079318,0.12138781637625,0,0.362268969932432,0.751916141107544,0.734320766689146,3.42307289345346e-05,2.77047152347518e-07,0.0246107706387875,0.0534180255149933,0.000114220631461442,0.00635395853889225,0,0,0.00385990486336603,0.000658726664435041,0.00979892290252923,6.00088539815498e-05,0.000397826052979981,0.000480886954844319,0.000470680556656755,0,0,0,6.2106170420162e-20,0.178061307769007,0.00646817917035369,1.48623690779669,0,2.39927314038511e-05,0.299449124145257
3.45717931184546e-05,0.0069054273460629,0,0.00717247822329463,0.106358880762473,0.00032349372049869,0.352904187941789,0.561200642684742,0.566237477253992,0,0,0.0216854565269458,0.0201846839321321,0,0.0132351038798755,0,0,0.00370392771525959,0.00382338707408017,0.00907391777735117,0.000108051947922747,0,0,0.000151337635649694,0,0,0,2.36503195484847e-19,0.148667882968399,0.0132351038798755,1.12743811993873,0.00032349372049869,0,0.255026763730872
